,ship_key,call_sign,speed,year_built,length,width,tonnage,engine_type,mmsi,ship_name,ship_type
1010,1010,NOZ9M,18,2017,216.0,33.0,67825.0,electric,787556892,STI GALLANTRY,Oil tanker
1011,1011,AQ72G,23,2017,364.0,45.0,318003.0,diesel/electric,653782220,PACIFIC ABILITY,Bulk carrier
1012,1012,MFN1F,21,2012,361.0,32.0,251145.0,diesel/electric,634679745,PACIFIC AWARD,Bulk carrier
1013,1013,SHUNI,26,2017,321.0,40.0,255699.0,electric,322395130,PACIFIC ACHIEVEMENT,Bulk carrier
1014,1014,PSATH,22,2016,325.0,37.0,235087.0,diesel/electric,350295256,SCARABE,Bulk carrier
1015,1015,0WNMT,21,2007,322.0,42.0,271876.0,lng,565122029,HELGA OLDENDORFF,Bulk carrier
1016,1016,1PL6N,18,2006,362.0,47.0,221909.0,electric,574918840,HARK OLDENDORFF,Bulk carrier
1017,1017,OYLT5,20,2005,357.0,41.0,209655.0,diesel,266377090,BERGE DAISETSU,Bulk carrier
1018,1018,ANAAQ,23,2013,332.0,38.0,309683.0,lng,219321106,BERGE ANNUPURI,Bulk carrier
1019,1019,LX7Z4,20,2019,345.0,42.0,351851.0,diesel,390062628,MAAS CONFIDENCE,Bulk carrier
1020,1020,8OKLQ,25,2006,343.0,41.0,265758.0,diesel/electric,592109528,BENJAMIN CONFIDENCE,Bulk carrier
1021,1021,XZSAR,20,2017,297.0,44.0,210591.0,diesel/electric,538166612,MAERSK GUATEMALA,Container ship
1022,1022,1VA46,24,2015,231.0,31.0,80132.0,lng,463135503,BW SWIFT,Oil tanker
1023,1023,I0SSZ,26,2004,94.0,16.0,27297.0,gasoline,496612830,NAVIG8 ALMANDINE,Chemical tanker
1024,1024,S3U4C,20,2005,337.0,42.0,279872.0,diesel/electric,390579202,HANYANG,Bulk carrier
1025,1025,MOWWL,25,2011,356.0,41.0,283634.0,diesel/electric,461009518,HOIHOW,Bulk carrier
1026,1026,NAIBK,25,2009,350.0,45.0,209254.0,lng,581357258,HUPEH,Bulk carrier
1027,1027,7K8OA,19,2011,120.0,16.0,5573.0,diesel/electric,380636740,NAVIG8 AMETRINE,Chemical tanker
1028,1028,RBX7R,22,2018,130.0,22.0,66768.0,electric,360737397,PACIFIC MARS,Gas carrier
1029,1029,03IBI,23,1999,155.0,35.0,56951.0,lng,487401215,PACIFIC SATURN,Gas carrier
1030,1030,WBWEV,18,2004,349.0,33.0,235741.0,gasoline,422191876,FLORENTIA,Bulk carrier
1031,1031,B0Y5B,19,2010,363.0,32.0,313733.0,lng,765599338,SBI TANGO,Bulk carrier
1032,1032,BBNQA,25,2015,357.0,46.0,321990.0,diesel/electric,222056376,SBI CRONOS,Bulk carrier
1033,1033,B71HA,23,2010,324.0,46.0,210804.0,diesel,224454121,GLYFADA,Bulk carrier
1034,1034,CDMEO,20,2009,325.0,43.0,373289.0,lng,596854974,YAYA GOOSE,Bulk carrier
1035,1035,XUSQ6,18,2019,320.0,46.0,262914.0,lng,202319159,INTERLINK ABILITY,Bulk carrier
1036,1036,0DRU9,22,2006,321.0,47.0,249403.0,diesel,622044524,INTERLINK DIGNITY,Bulk carrier
1037,1037,SEWP1,18,2016,356.0,49.0,383603.0,gasoline,497539900,INTERLINK PROBITY,Bulk carrier
1038,1038,3JQTQ,19,2009,347.0,38.0,226318.0,electric,593453962,INTERLINK QUALITY,Bulk carrier
1039,1039,76M1Y,22,2004,322.0,46.0,248170.0,lng,589049281,THOR NIRAMIT,Bulk carrier
1040,1040,DGTT6,26,2004,363.0,43.0,247652.0,gasoline,356811731,LIANGCHOW,Bulk carrier
1041,1041,E2BPC,20,2007,344.0,46.0,335624.0,lng,427631641,LINTAN,Bulk carrier
1042,1042,HVR81,21,2004,361.0,40.0,293491.0,gasoline,387495781,LUENHO,Bulk carrier
1043,1043,70Y8R,25,2013,347.0,45.0,205567.0,diesel/electric,532938454,PERLY,Bulk carrier
1044,1044,7TCMK,24,2007,349.0,47.0,208402.0,electric,375541551,PENEY,Bulk carrier
1045,1045,ZP20L,20,2008,360.0,44.0,389923.0,lng,442699896,PRESINGE,Bulk carrier
1046,1046,TEHME,25,2017,330.0,45.0,381451.0,diesel,675607953,STAR MONICA,Bulk carrier
1047,1047,3PKPW,24,2008,115.0,18.0,17032.0,gasoline,371594750,CHEM ARGON,Chemical tanker
1048,1048,YF2Z6,26,2008,101.0,20.0,12886.0,gasoline,547838473,INDIGO RAY,Chemical tanker
1049,1049,BZPF7,21,2010,206.0,31.0,66885.0,diesel/electric,464921599,STI GUIDE,Oil tanker
1050,1050,HD7YD,23,2016,233.0,30.0,61386.0,lng,527298346,STI GOAL,Oil tanker
1051,1051,C6D1Z,19,2019,203.0,35.0,79703.0,diesel,241780761,STI GAUNTLET,Oil tanker
1052,1052,TDBBX,21,2007,290.0,40.0,257961.0,electric,328042067,CAP SAN JUAN,Container ship
1053,1053,S59E1,18,1999,200.0,33.0,173517.0,diesel,572938054,CAP SAN LAZARO,Container ship
1054,1054,I9M1V,18,2019,275.0,34.0,126992.0,lng,719774611,CAP SAN VINCENT,Container ship
1055,1055,NHJ4F,19,2017,109.0,18.0,7924.0,diesel/electric,324318767,CIELO DI ULSAN,Chemical tanker
1056,1056,NBCIM,19,2010,121.0,19.0,8255.0,gasoline,525221788,CIELO DI CAPRI,Chemical tanker
1057,1057,D6WER,26,2009,110.0,18.0,28100.0,diesel/electric,476848921,CIELO DI HANOI,Chemical tanker
1058,1058,4TVMX,22,2010,363.0,42.0,307431.0,gasoline,404091391,WESTERN MONACO,Bulk carrier
1059,1059,XQNBM,26,2016,151.0,34.0,67442.0,diesel/electric,623110587,LOUIS,Gas carrier
1060,1060,0DFLT,21,2007,358.0,42.0,335956.0,diesel/electric,789822455,KYPROS LOYALTY,Bulk carrier
1061,1061,WIFIJ,26,2013,117.0,15.0,28209.0,gasoline,365247974,ECO FLEET,Chemical tanker
1062,1062,NVCI5,20,2004,325.0,35.0,316568.0,diesel,502420683,MARGUERITA,Bulk carrier
1063,1063,GKOQM,22,2002,319.0,50.0,275566.0,gasoline,380627369,EDWINE OLDENDORFF,General cargo ship
1064,1064,R8SB1,24,2014,220.0,34.0,126023.0,gasoline,709981460,TURQUOISE,Oil tanker
1065,1065,TNLSL,25,2019,208.0,30.0,72716.0,lng,557512611,LAFAYETTE BAY,Oil tanker
1066,1066,DJ2BN,26,2011,228.0,36.0,83847.0,gasoline,470127605,MAERSK TIANJIN,Oil tanker
1067,1067,257DZ,20,2009,234.0,31.0,88773.0,diesel,392154270,MAERSK TOKYO,Oil tanker
1068,1068,OZTN3,19,2014,233.0,30.0,65246.0,electric,267581515,MAERSK TORSHAVN,Oil tanker
1069,1069,3BIE6,20,2010,356.0,49.0,296863.0,electric,607126285,APOLLONIUS,Bulk carrier
1070,1070,FDKEK,24,2011,328.0,49.0,354159.0,electric,774592553,BAO LUCKY,Bulk carrier
1071,1071,0DFQU,21,2015,353.0,49.0,348535.0,gasoline,696501416,HERA OLDENDORFF,Bulk carrier
1072,1072,7JATO,20,2011,234.0,32.0,55717.0,diesel,476855267,SILVER ERVILIA,Oil tanker
1073,1073,JLVFU,23,2004,212.0,35.0,80062.0,lng,577288000,SILVER EBURNA,Oil tanker
1074,1074,PPLZS,24,2011,326.0,49.0,382312.0,gasoline,794805606,CARLOTA BOLTEN,Bulk carrier
1075,1075,CVQBY,19,2019,358.0,48.0,257073.0,lng,793976060,CAROLINA BOLTEN,Bulk carrier
1076,1076,FVIIA,19,2013,332.0,35.0,382594.0,electric,607190287,GREEK SEAS,Bulk carrier
1077,1077,70SD8,26,2008,118.0,17.0,33791.0,diesel,484243371,MUSCAT SILVER,Chemical tanker
1078,1078,33AQE,22,2004,129.0,15.0,32678.0,lng,753549580,RUSTAQ SILVER,Chemical tanker
1079,1079,UBSO2,25,2005,123.0,17.0,31455.0,diesel/electric,323350449,NAKHAL SILVER,Chemical tanker
1080,1080,GCP3K,23,2019,103.0,20.0,24302.0,lng,422026942,MAHADAH SILVER,Chemical tanker
1081,1081,071RM,24,2011,93.0,16.0,18616.0,lng,268823844,DANK SILVER,Chemical tanker
1082,1082,V852R,19,2006,121.0,18.0,31348.0,electric,283853065,SADAH SILVER,Chemical tanker
1083,1083,SZXQA,25,2008,116.0,20.0,7342.0,gasoline,307432558,SILVER MANOORA,Chemical tanker
1084,1084,SJ4WM,19,2005,215.0,30.0,120261.0,gasoline,278795330,SILVER MUNA,Oil tanker
1085,1085,S00OF,24,2011,100.0,19.0,6263.0,lng,374127225,SILVER HESSA,Chemical tanker
1086,1086,1S4K6,22,2005,109.0,17.0,5471.0,electric,313661917,SILVER JOAN,Chemical tanker
1087,1087,RTA7V,24,2012,321.0,48.0,312204.0,gasoline,608790128,YANGZE 6,Bulk carrier
1088,1088,9E5RZ,19,2010,363.0,47.0,273156.0,gasoline,799159093,AGRI PRINCESS,Bulk carrier
1089,1089,0T2P0,21,2011,125.0,18.0,5615.0,diesel,408063049,STOLT ALM,Chemical tanker
1090,1090,XAG7S,19,2012,124.0,17.0,14632.0,gasoline,708708683,STOLT APAL,Chemical tanker
1091,1091,J0Z6A,18,2019,126.0,19.0,11334.0,electric,762162873,STOLT LERK,Chemical tanker
1092,1092,6C2YV,21,2003,153.0,23.0,58197.0,gasoline,338268856,KOKSIJDE,Gas carrier
1093,1093,H5FQI,25,2007,334.0,33.0,276310.0,diesel/electric,573645915,TS ALPHA,Bulk carrier
1094,1094,QAGD0,24,2019,365.0,32.0,358360.0,gasoline,531471762,TS CHALLENGE,Bulk carrier
1095,1095,9YCY3,22,2012,352.0,32.0,387317.0,gasoline,696063423,TS ECHO,Bulk carrier
1096,1096,DQVKD,20,2008,133.0,27.0,54487.0,gasoline,323104426,CHAMPLAIN,Gas carrier
1097,1097,EITLS,25,2015,346.0,37.0,207457.0,lng,266403190,SBI CARIOCA,Bulk carrier
1098,1098,XIUOQ,23,2004,325.0,39.0,326136.0,lng,708524406,SBI LAMBADA,Bulk carrier
1099,1099,6INZX,22,2005,341.0,34.0,261241.0,lng,362565405,SBI MACARENA,Bulk carrier
1100,1100,WQFIY,25,2017,341.0,32.0,322819.0,electric,645815810,SBI SWING,Bulk carrier
1101,1101,G30HD,21,2008,344.0,41.0,306269.0,gasoline,680451024,SBI JIVE,Bulk carrier
1102,1102,07E79,20,2006,203.0,30.0,62570.0,electric,475210522,STI SANCTITY,Oil tanker
1103,1103,NWPWM,26,2013,228.0,33.0,58496.0,diesel,478825046,STI STEADFAST,Oil tanker
1104,1104,HN8MU,21,2010,212.0,33.0,72278.0,diesel/electric,448954407,STI SUPREME,Oil tanker
1105,1105,WODFD,24,2015,111.0,16.0,28636.0,diesel/electric,542176707,NAVIG8 AMESSI,Chemical tanker
1106,1106,FW2TP,25,2013,107.0,18.0,20398.0,lng,755581486,NAVIG8 AZOTIC,Chemical tanker
1107,1107,P9LC8,25,2007,90.0,18.0,29807.0,diesel,247765892,NAVIG8 AXINITE,Chemical tanker
1108,1108,B3NUB,24,1999,239.0,44.0,224709.0,diesel,724561771,CAPE CHRONOS,Container ship
1109,1109,OUA33,19,2005,321.0,48.0,303819.0,electric,219038758,KSL SAN FRANCISCO,Bulk carrier
1110,1110,RJ79E,23,2015,345.0,37.0,398804.0,lng,666816261,PRINCESS MARGO,Bulk carrier
1111,1111,CSLS0,20,2013,345.0,37.0,217793.0,diesel/electric,547820926,ACER ARROW,General cargo ship
1112,1112,VUZ96,23,2018,118.0,18.0,31686.0,diesel,794866583,STOLT EXCELLENCE,Chemical tanker
1113,1113,SF7TB,25,2016,325.0,34.0,229257.0,electric,331745803,MSC GISELLE,Container ship
1114,1114,XP0NT,23,2001,224.0,39.0,234889.0,gasoline,235901137,MSC DOMITILLE,Container ship
1115,1115,CC85K,18,2010,167.0,44.0,111158.0,diesel,381795752,MSC MAXINE,Container ship
1116,1116,QZSQB,22,2007,364.0,33.0,315464.0,gasoline,346130667,DARYA TIANA,Bulk carrier
1117,1117,KR7S4,26,2006,349.0,35.0,245589.0,electric,253327909,MSC SILVIA,Container ship
1118,1118,96P8N,22,2005,220.0,47.0,189694.0,diesel/electric,707480132,MSC JEONGMIN,Container ship
1119,1119,WYJZV,23,2011,239.0,33.0,183181.0,diesel,591094460,MSC CHLOE,Container ship
1120,1120,U4QO1,19,2010,336.0,50.0,128761.0,lng,200076273,MSC BRANKA,Container ship
1121,1121,Q3URW,24,2009,201.0,46.0,182203.0,diesel/electric,463661307,MSC SASHA,Container ship
1122,1122,5ZRSV,22,2002,182.0,35.0,243922.0,lng,669908509,MSC MICHELA,Container ship
1123,1123,QNDI4,19,2011,158.0,39.0,112214.0,lng,725434053,MSC CLEA,Container ship
1124,1124,5WCII,20,2008,362.0,37.0,398764.0,diesel/electric,468659858,TR LADY,Bulk carrier
1125,1125,G4HOO,23,2010,334.0,35.0,343901.0,electric,708472440,CL HEIDI,Bulk carrier
1126,1126,S9ELE,23,2012,358.0,40.0,276448.0,lng,705456750,CL IRIS,Bulk carrier
1127,1127,BGZCA,18,2014,362.0,43.0,385619.0,diesel,615592239,CL JUDY,Bulk carrier
1128,1128,T4538,25,2008,357.0,36.0,383828.0,lng,371203225,CL LINDY,Bulk carrier
1129,1129,ZDYJL,19,2006,350.0,37.0,395695.0,diesel,520226614,CL KATE,Bulk carrier
1130,1130,DRVXU,19,2018,322.0,47.0,251536.0,electric,760264701,CL TERESA,Bulk carrier
1131,1131,8IUTH,20,2008,156.0,19.0,50073.0,gasoline,248044570,HELLAS HERCULES,Gas carrier
1132,1132,YA1W0,20,2015,155.0,24.0,59236.0,diesel,302433141,HELLAS POSEIDON,Gas carrier
1133,1133,HEL48,25,2002,257.0,41.0,28371.0,lng,473066517,TORBEN SPIRIT,LNG carrier
1134,1134,FDI5F,24,2018,330.0,34.0,298125.0,diesel/electric,228663310,INTERLINK ACTIVITY,Bulk carrier
1135,1135,QQ9LB,24,2008,347.0,39.0,395221.0,gasoline,551162434,INTERLINK PRIORITY,Bulk carrier
1136,1136,1P3ZA,25,2019,322.0,39.0,238000.0,electric,491382802,PEKIN,Bulk carrier
1137,1137,TUTAJ,20,2009,329.0,49.0,217390.0,lng,614087977,POWAN,Bulk carrier
1138,1138,YDR04,19,2009,337.0,45.0,308170.0,diesel/electric,636823894,POYANG,Bulk carrier
1139,1139,SE4L9,19,2014,321.0,49.0,218202.0,electric,758412579,SYMPHONY SKY,General cargo ship
1140,1140,FZZJH,24,2000,309.0,43.0,181291.0,gasoline,346462771,SYMPHONY STAR,General cargo ship
1141,1141,UB1TV,22,1998,335.0,50.0,178689.0,lng,796480715,SYMPHONY SEA,General cargo ship
1142,1142,P0S4R,25,2000,344.0,35.0,104430.0,gasoline,546221366,SYMPHONY SUN,General cargo ship
1143,1143,U0OC0,18,2008,345.0,43.0,234694.0,diesel/electric,668815658,STELLA LAURA,Bulk carrier
1144,1144,T93PF,26,2010,296.0,35.0,47900.0,gasoline,749225679,LA MANCHA KNUTSEN,LNG carrier
1145,1145,F307W,21,2007,287.0,40.0,46939.0,lng,454124085,RIOJA KNUTSEN,LNG carrier
1146,1146,M0GV3,26,2017,120.0,17.0,25467.0,electric,432196758,GIANCARLO D,Chemical tanker
1147,1147,7MZDE,23,2009,125.0,18.0,5596.0,electric,652458591,DAVIDE B,Chemical tanker
1148,1148,57Z04,25,2016,364.0,44.0,361551.0,lng,312668335,MINOAS,Bulk carrier
1149,1149,HKP21,22,2015,350.0,46.0,268122.0,diesel,382158446,ARIADNE,Bulk carrier
1150,1150,LMJVY,26,2008,218.0,32.0,88831.0,electric,558406915,MARLIN AQUAMARINE,Oil tanker
1151,1151,OFHE2,26,2009,344.0,42.0,315527.0,lng,356815456,BALTIC HORNET,Bulk carrier
1152,1152,5HLBK,20,2012,363.0,36.0,354887.0,electric,520207127,SBI PISCES,Bulk carrier
1153,1153,U54VV,21,2018,321.0,49.0,280598.0,gasoline,768373951,SBI VIRGO,Bulk carrier
1154,1154,EIRRC,25,2004,343.0,42.0,265270.0,lng,674880870,SBI LIBRA,Bulk carrier
1155,1155,7RBAU,26,2013,362.0,38.0,237120.0,gasoline,692939194,VIPHA NAREE,Bulk carrier
1156,1156,9SLAY,20,2018,347.0,40.0,217729.0,gasoline,762533729,VIYADA NAREE,Bulk carrier
1157,1157,90495,19,2015,228.0,33.0,117397.0,gasoline,403718870,STI GLADIATOR,Oil tanker
1158,1158,SANKG,19,2007,173.0,21.0,14409.0,lng,763474939,THEBEN,Vehicle carrier
1159,1159,9TNF6,20,2003,177.0,35.0,20819.0,gasoline,511749468,THEMIS,Vehicle carrier
1160,1160,TEGXA,20,2005,345.0,41.0,362870.0,electric,226334205,CL GEMMA,Bulk carrier
1161,1161,MGBZ5,21,2008,90.0,16.0,21511.0,gasoline,391191754,TERNSUND,Chemical tanker
1162,1162,PN8SA,19,2012,107.0,17.0,7280.0,diesel,350561999,TERNFJORD,Chemical tanker
1163,1163,FHHIO,21,2004,322.0,45.0,337797.0,lng,232011184,GOLDEN MONTERREY,Bulk carrier
1164,1164,DUBH5,18,2007,211.0,34.0,116655.0,lng,264280577,STI GRACE,Oil tanker
1165,1165,9HC48,24,2013,201.0,34.0,125158.0,lng,566859186,HELLAS AVATAR,Oil tanker
1166,1166,Y5G9E,22,2006,121.0,17.0,15806.0,lng,335750740,HELLAS FIGHTER,Chemical tanker
1167,1167,6SKRE,19,2006,215.0,30.0,68333.0,gasoline,785001149,HELLAS REVENGER,Oil tanker
1168,1168,GZZZI,19,2017,221.0,35.0,84232.0,gasoline,376164521,HELLAS NEMESIS,Oil tanker
1169,1169,SLWHY,18,2008,343.0,48.0,192703.0,gasoline,501740849,CMA CGM ARKANSAS,Container ship
1170,1170,P5D8Q,23,2014,302.0,37.0,108833.0,diesel,635161945,CMA CGM COLUMBIA,Container ship
1171,1171,016QA,25,2018,182.0,46.0,171844.0,lng,743855316,CMA CGM NIAGARA,Container ship
1172,1172,VCBUX,22,2006,337.0,38.0,153926.0,electric,548558975,CMA CGM RIO GRANDE,Container ship
1173,1173,WY3XY,22,2004,289.0,34.0,133695.0,diesel,267250346,CMA CGM TANYA,Container ship
1174,1174,31V9D,20,2018,339.0,46.0,135804.0,diesel/electric,250451796,TIAN ZHEN,General cargo ship
1175,1175,MMT9Y,25,2004,341.0,45.0,111311.0,gasoline,544770169,TIAN LE,General cargo ship
1176,1176,9E9TR,26,2013,330.0,49.0,114341.0,gasoline,758916356,TIAN QI,General cargo ship
1177,1177,5KXSD,19,1998,340.0,44.0,238621.0,lng,746442283,TIAN JIAN,General cargo ship
1178,1178,YUG42,20,2010,201.0,37.0,61586.0,diesel/electric,720326876,HELLAS APHRODITE,Oil tanker
1179,1179,GUOFA,26,2011,206.0,32.0,90192.0,electric,561120361,ANNE,Oil tanker
1180,1180,GFWR3,18,2013,335.0,49.0,268890.0,electric,414709885,CASTILLO DE NAVIA,Bulk carrier
1181,1181,P3U3B,26,2004,218.0,35.0,108958.0,lng,570324960,DIA,Oil tanker
1182,1182,5L8OH,19,2019,232.0,35.0,85725.0,lng,250888505,DESIRADE,Oil tanker
1183,1183,ODX8B,19,2012,336.0,44.0,234639.0,electric,744781850,MSXT ASTERIA,Bulk carrier
1184,1184,ZSUO5,21,2003,117.0,18.0,27397.0,lng,482720420,MINERVA LEO,Chemical tanker
1185,1185,5W7HR,24,2018,108.0,19.0,27065.0,diesel,613638732,MINERVA TYCHI,Chemical tanker
1186,1186,3AC3P,24,2013,342.0,46.0,271524.0,gasoline,443456942,KSL STOCKHOLM,Bulk carrier
1187,1187,I1ALU,24,2016,325.0,34.0,333529.0,gasoline,639829575,ALPHA ETHOS,Bulk carrier
1188,1188,S224K,25,2016,343.0,41.0,262959.0,gasoline,651119861,ERMIS,Bulk carrier
1189,1189,7LCK8,26,2019,340.0,49.0,297977.0,diesel/electric,515882799,SBI REGGAE,Bulk carrier
1190,1190,8HX89,24,2006,324.0,47.0,265861.0,diesel/electric,761829188,STRATEGIC EXPLORER,Bulk carrier
1191,1191,PBAVL,22,2018,343.0,42.0,257635.0,lng,615240236,STRATEGIC ENTITY,Bulk carrier
1192,1192,9JTPX,22,2006,334.0,41.0,283009.0,lng,760590892,DROGBA,Bulk carrier
1193,1193,4XN1L,20,2010,118.0,19.0,23314.0,electric,397431566,MANCHAC SUN,Chemical tanker
1194,1194,C2BIR,21,2003,92.0,18.0,23148.0,diesel,398937058,CAJUN SUN,Chemical tanker
1195,1195,X4DDE,19,2015,107.0,17.0,5109.0,diesel,472316322,GION TRADER,Chemical tanker
1196,1196,6VQUZ,19,2005,197.0,33.0,198374.0,lng,773368784,CMA CGM MAGDALENA,Container ship
1197,1197,7QJXL,24,2008,111.0,17.0,25858.0,electric,752146446,HORIN TRADER,Chemical tanker
1198,1198,Q3LCO,20,2007,212.0,32.0,86932.0,lng,663924482,ELIAS TSAKOS,Oil tanker
1199,1199,MH3PY,22,2017,206.0,34.0,66846.0,gasoline,458215701,THOMAS ZAFIRAS,Oil tanker
1200,1200,3YKW4,22,2005,324.0,48.0,286003.0,diesel/electric,324859509,NAVIOS SKY,Bulk carrier
1201,1201,07NMO,22,2005,212.0,34.0,94384.0,gasoline,409603013,LEONTIOS H,Oil tanker
1202,1202,KOFHJ,22,2007,214.0,31.0,63123.0,lng,651238445,PARTHENON TS,Oil tanker
1203,1203,C6YEV,24,2019,228.0,32.0,123809.0,electric,646845551,SOLA TS,Oil tanker
1204,1204,39FWK,25,2003,113.0,15.0,18397.0,gasoline,784586576,SUN PLOEG,Chemical tanker
1205,1205,SM4HI,26,2019,126.0,17.0,13055.0,electric,242074054,SKY PLOEG,Chemical tanker
1206,1206,QSDYK,21,2017,97.0,17.0,24816.0,diesel,645169829,SEA PLOEG,Chemical tanker
1207,1207,QJW3L,25,2008,97.0,20.0,18295.0,electric,556324131,MAERSK CUMULUS,Chemical tanker
1208,1208,7OSD2,23,2019,122.0,15.0,34997.0,diesel,698423364,MAERSK NIMBUS,Chemical tanker
1209,1209,6FGPI,18,2014,111.0,15.0,11809.0,lng,330601326,MAERSK STRATUS,Chemical tanker
1210,1210,3I6CE,26,2003,115.0,18.0,13336.0,diesel,226703266,MAERSK CIRRUS,Chemical tanker
1211,1211,LGIWE,20,2007,212.0,32.0,70011.0,gasoline,463829346,MAERSK ALTUS,Oil tanker
1212,1212,RYMGM,25,2018,221.0,37.0,73889.0,diesel,310044460,MAERSK NAVIGATOR,Oil tanker
1213,1213,Q7PAC,20,2016,121.0,16.0,21649.0,diesel,363178632,ARCHON,Chemical tanker
1214,1214,G373U,23,2018,236.0,31.0,73925.0,gasoline,592224999,BRITISH CAPTAIN,Oil tanker
1215,1215,D7OLA,24,2014,221.0,32.0,95890.0,diesel,553811468,BRITISH CADET,Oil tanker
1216,1216,EIM6V,18,2005,235.0,36.0,80238.0,electric,385979893,BRITISH CHIEF,Oil tanker
1217,1217,OODUZ,22,2008,174.0,34.0,11967.0,diesel/electric,615713037,GRANDE LUANDA,Container/ro-ro cargo ship
1218,1218,N7P8Z,25,2004,199.0,34.0,104858.0,lng,607375871,NORDAMELIA,Container ship
1219,1219,FJPHZ,23,1997,195.0,46.0,122972.0,lng,499429323,HYUNDAI EARTH,Container ship
1220,1220,LBX1A,21,2009,308.0,39.0,137456.0,electric,367715084,HYUNDAI MARS,Container ship
1221,1221,FNRA6,21,2007,116.0,20.0,14409.0,electric,335291851,LEIKANGER,Chemical tanker
1222,1222,1JURZ,21,2008,322.0,33.0,291750.0,diesel,567120184,XING ZUN HAI,Bulk carrier
1223,1223,O8SI7,26,2008,354.0,40.0,291777.0,electric,717376081,FEDERAL TOKORO,Bulk carrier
1224,1224,XTSQF,18,2008,365.0,44.0,325640.0,diesel,265401617,NORD MISSOURI,Bulk carrier
1225,1225,03NBT,26,2012,322.0,46.0,379421.0,electric,639185184,ELBABE,Bulk carrier
1226,1226,GLYRT,24,2011,126.0,28.0,55181.0,lng,681174528,YARA AESA,Gas carrier
1227,1227,JYTDE,23,2003,185.0,20.0,64597.0,diesel,694105081,YARA FREYA,Gas carrier
1228,1228,A14YZ,25,2010,325.0,37.0,227926.0,diesel/electric,401350652,RUBINA,Bulk carrier
1229,1229,VI1F7,20,2006,348.0,38.0,207208.0,lng,590455149,RABEA,Bulk carrier
1230,1230,SAWQ8,21,2008,360.0,33.0,305044.0,gasoline,391348790,IVS WENTWORTH,Bulk carrier
1231,1231,9K0Z7,24,2014,105.0,19.0,23319.0,gasoline,489260045,HAFNIA BERING,Chemical tanker
1232,1232,NA7X4,20,2017,101.0,17.0,21395.0,diesel/electric,520735946,HAFNIA MAGELLAN,Chemical tanker
1233,1233,TWDX9,23,2019,93.0,20.0,10765.0,diesel,795530338,HAFNIA MALACCA,Chemical tanker
1234,1234,Z7SS4,22,2015,227.0,32.0,63097.0,electric,501587354,HAFNIA SUNDA,Oil tanker
1235,1235,J7XZG,21,2016,359.0,33.0,297375.0,gasoline,467264650,CL FAIR,Bulk carrier
1236,1236,3TA9E,22,2013,96.0,19.0,7689.0,lng,732672920,CENTRAL PARK,Chemical tanker
1237,1237,3PFAW,23,2005,119.0,19.0,30217.0,diesel,536518205,CHEM BARCELONA,Chemical tanker
1238,1238,HMRFK,18,2006,100.0,19.0,30749.0,diesel,688172322,HOUYOSHI PARK,Chemical tanker
1239,1239,SZFW6,25,2016,122.0,18.0,22857.0,electric,765912931,HYDE PARK,Chemical tanker
1240,1240,YSJDV,21,2016,95.0,18.0,16018.0,electric,386356701,OGINO PARK,Chemical tanker
1241,1241,Q0HSF,20,2011,326.0,40.0,309422.0,electric,241606562,BOREAS VENTURE,Bulk carrier
1242,1242,MN4HF,25,2016,330.0,44.0,397138.0,lng,716838978,EURUS VENTURE,Bulk carrier
1243,1243,1BTUL,18,2006,329.0,36.0,340817.0,electric,428560841,NOTOS VENTURE,Bulk carrier
1244,1244,NALY4,19,2016,345.0,43.0,312860.0,lng,383025839,UNITY SPIRIT,Bulk carrier
1245,1245,4MNEE,19,2018,352.0,46.0,393304.0,gasoline,362769430,UNITY FORCE,Bulk carrier
1246,1246,8IIGC,22,2006,344.0,47.0,335110.0,diesel/electric,715912158,UNITY EXPLORER,Bulk carrier
1247,1247,F9QEW,26,2013,165.0,25.0,68640.0,diesel/electric,458201177,SHERGAR,Gas carrier
1248,1248,BXM60,25,2018,195.0,35.0,59121.0,electric,208323506,SHAHRASTANI,Gas carrier
1249,1249,UZK6B,25,2006,364.0,38.0,208362.0,gasoline,573549455,IVS TEMBE,Bulk carrier
1250,1250,3RCMR,26,2014,354.0,48.0,308428.0,gasoline,317794762,KODIAK ISLAND,Bulk carrier
1251,1251,HUXDY,21,2010,357.0,48.0,355058.0,gasoline,397470704,IVS HIRONO,Bulk carrier
1252,1252,5U35C,23,2010,336.0,44.0,209360.0,lng,752627924,ASL GRACE,Bulk carrier
1253,1253,G889U,22,2011,361.0,33.0,355766.0,electric,366247050,IVS BOSCH HOEK,Bulk carrier
1254,1254,Y7653,23,2013,168.0,36.0,67083.0,gasoline,675806183,NAVIGATOR AURORA,Gas carrier
1255,1255,FZ7P1,24,2016,364.0,39.0,217029.0,diesel/electric,656918215,SARITA NAREE,Bulk carrier
1256,1256,W6TJV,19,2009,348.0,42.0,295912.0,diesel,437670392,SARIKA NAREE,Bulk carrier
1257,1257,XW65T,21,2017,343.0,49.0,222984.0,diesel,481781811,SAVITA NAREE,Bulk carrier
1258,1258,6QYM5,21,2012,347.0,48.0,270241.0,diesel,606740242,SAROCHA NAREE,Bulk carrier
1259,1259,H1FO7,21,2007,216.0,33.0,68664.0,gasoline,651839653,MAERSK TANGIER,Oil tanker
1260,1260,MDUE6,18,2004,215.0,34.0,98952.0,lng,259613181,TORM TROILUS,Oil tanker
