imo,fuel_consumption,sea_time,co2_distance,co2_transport,EEDI,verifier_key,ship_key,issue_date_key,expiry_date_key
9696761,3879.7,3445.58,514.42,10.78,3.22,6,717,20211003,20220630
9696773,3495.06,4060.3,365.44,7.64,3.17,6,718,20211003,20220630
9697246,1642.06,1414.4,300.24,11.66,4.65,6,725,20210628,20220630
9697595,2855.36,2014.3,383.83,5.41,3.08,6,729,20210331,20220630
9697600,1140.8,790.48,397.81,4.73,3.04,6,730,20210330,20220630
9697624,3100.27,3588.36,227.77,8.3,4.26,6,731,20210104,20220630
9697636,850.5,860.9,258.75,7.3,4.26,6,732,20210104,20220630
9697973,768.76,761.27,252.73,8.69,5.58,6,740,20210419,20220630
9698874,1070.61,1360.52,260.9,6.78,3.3,6,748,20210520,20220630
9699505,8145.47,5638.81,346.06,16.9,6.15,6,758,20210428,20220630
9699517,2078.91,2012.99,311.87,340.79,6.17,6,759,20210427,20220630
9699866,981.71,881.0,396.22,22.92,4.93,6,764,20210505,20220630
9700146,315.48,288.9,293.3,6.68,3.79,6,773,20210715,20220630
9700316,2171.0,4149.16,200.14,8.98,5.28,6,775,20211005,20220630
9700380,1193.5,2391.66,139.98,,8.55,6,778,20210413,20220630
9701011,2297.72,2740.1,214.74,8.97,5.47,6,785,20210426,20220630
9701061,1301.74,1681.9,208.74,,5.31,6,787,20210426,20220630
9701554,1819.6,938.04,507.02,5.72,2.88,6,790,20210428,20220630
9701566,5138.9,3404.42,440.38,7.93,2.87,6,791,20210430,20220630
9701798,2906.9,1572.79,402.39,17.68,5.91,6,792,20210422,20220630
9702065,8435.5,1647.4,909.62,13.11,10.82,6,794,20210104,20220630
9702077,15316.11,3536.0,900.08,13.39,10.87,6,795,20210426,20220630
9702089,11158.23,2105.8,968.81,14.92,10.79,6,796,20210426,20220630
9702091,17885.64,4369.6,865.34,14.33,10.89,6,797,20210428,20220630
9702106,7579.05,1656.0,904.64,11.53,10.85,6,798,20210505,20220630
9702261,18137.1,3173.0,991.44,13.18,10.9,6,805,20210428,20220630
9702273,15393.21,3415.8,886.71,12.53,10.7,6,806,20210428,20220630
9702443,5969.09,3650.49,362.2,30.55,15.31,6,811,20210819,20220630
9702455,2599.77,1920.21,318.2,29.71,15.32,6,812,20210326,20220630
9702493,2132.25,2218.3,262.39,6.73,3.86,6,813,20210521,20220630
9702510,1659.23,1378.03,342.32,7.28,3.81,6,815,20210503,20220630
9703291,2870.4,776.1,1005.7,6.54,8.34,6,817,20211003,20220630
9703306,8440.41,1554.2,1106.28,8.65,8.3,6,818,20210203,20220630
9703318,4229.7,1014.0,1057.26,8.12,8.34,6,819,20210325,20220630
9704465,2213.68,2315.17,257.02,9.11,4.46,6,828,20210325,20220630
9704477,272.99,300.0,229.28,6.87,4.51,6,829,20210330,20220630
9704491,386.2,435.9,229.7,20.29,10.83,6,830,20210426,20220630
9704506,909.1,1194.6,269.6,25.14,11.08,6,831,20210430,20220630
9704518,2258.0,2230.8,249.97,37.14,11.24,6,832,20210430,20220630
9704520,3336.48,3326.2,267.08,29.79,11.12,6,833,20210105,20220630
9704532,3023.72,3559.17,226.11,37.76,11.21,6,834,20210430,20220630
9704609,7659.35,1854.23,820.71,7.76,9.19,6,835,20210426,20220630
9704611,11242.88,2955.29,778.57,7.3,9.18,6,836,20210424,20220630
9704623,10431.5,3003.57,749.02,6.87,9.18,6,837,20210425,20220630
9704635,4146.65,1354.9,675.46,6.76,9.34,6,838,20210426,20220630
9704829,849.46,674.68,306.97,8.64,3.99,6,843,20210331,20220630
9704855,300.0,263.3,309.06,6.23,3.98,6,844,20210331,20220630
9704972,10510.51,2152.0,906.49,14.69,10.89,6,845,20210426,20220630
9704984,16947.36,3351.0,959.1,13.65,10.75,6,846,20210426,20220630
9704996,7647.54,1697.3,865.38,12.11,10.92,6,847,20210426,20220630
9705146,1312.9,1730.2,250.96,6.17,3.86,6,851,20210331,20220630
9705172,1275.26,1698.4,231.45,5.73,3.9,6,852,20210330,20220630
9705287,1335.09,1362.65,276.0,8.34,3.85,6,853,20210325,20220630
9705299,1145.75,1008.4,299.31,6.76,3.87,6,854,20210904,20220630
9705304,581.53,508.0,288.52,6.23,3.91,6,855,20210330,20220630
9705328,1218.58,1409.0,244.54,6.39,3.94,6,856,20210331,20220630
9705342,1125.82,1126.5,271.31,5.93,3.93,6,857,20210331,20220630
9706061,1364.5,1365.57,263.81,6.85,4.35,6,865,20210428,20220630
9706073,746.3,931.2,219.97,12.19,4.35,6,866,20210428,20220630
9706425,2769.87,2402.02,306.78,11.14,4.47,6,869,20210325,20220630
9706437,2191.91,2533.77,299.87,8.96,4.56,6,870,20210325,20220630
9706463,3491.95,4095.14,233.79,13.53,5.74,6,871,20210904,20220630
9706475,4532.47,5489.35,293.12,15.54,5.64,6,872,20210325,20220630
9706580,209.0,243.87,225.2,58.99,4.96,6,874,20210325,20220630
9706592,8385.22,5135.63,324.15,,12.39,6,875,20210427,20220630
9706839,885.1,925.1,263.11,7.66,4.27,6,881,20210331,20220630
9706841,524.28,467.6,304.56,8.87,4.26,6,882,20210331,20220630
9706918,2018.97,1823.03,291.6,38.77,13.2,6,886,20210903,20220630
9707261,2780.09,3322.91,278.47,9.71,4.28,6,891,20210331,20220630
9707273,555.81,573.0,246.86,12.57,4.25,6,892,20210325,20220630
9707390,444.71,588.9,237.72,56.21,5.04,6,894,20210317,20220630
9707807,2447.56,2509.63,254.74,10.62,4.44,6,903,20210325,20220630
9707845,848.48,1175.3,198.56,10.84,6.84,6,905,20210317,20220630
9707857,364.76,366.8,265.98,79.53,6.82,6,906,20210317,20220630
9707869,1223.24,1755.4,196.61,10.77,6.63,6,907,20210604,20220630
9708033,2057.17,2538.87,227.33,9.03,4.65,6,908,20210405,20220630
9708045,2033.96,2779.45,209.39,7.79,4.65,6,909,20210525,20220630
9708057,1430.3,2131.91,215.18,8.48,4.61,6,910,20210529,20220630
9708069,2529.58,3566.12,215.76,10.37,4.73,6,911,20210528,20220630
9708071,640.9,630.22,280.2,7.32,4.23,6,912,20210428,20220630
9708083,3195.0,3661.0,251.25,11.6,4.16,6,913,20210428,20220630
9708148,963.1,1058.0,439.63,6.81,2.87,6,914,20210104,20220630
9708150,1754.95,1262.5,387.9,5.25,2.88,6,915,20210104,20220630
9708382,2073.5,920.4,549.68,26.16,12.2,6,917,20210326,20220630
9708435,2670.79,799.8,711.75,6.02,8.83,6,918,20210425,20220630
9708461,6735.17,1990.37,750.27,6.65,8.91,6,919,20210426,20220630
9708473,4625.01,1257.35,774.25,7.0,8.92,6,920,20210426,20220630
9708552,4466.81,3966.8,388.68,5.15,4.15,6,923,20210104,20220630
9708576,2736.91,2066.02,487.23,5.03,3.11,6,924,20210104,20220630
9708588,2441.39,1571.2,463.3,5.3,3.1,6,925,20210104,20220630
9708679,4114.75,1010.3,1029.3,7.62,8.34,6,928,20210203,20220630
9708681,16508.59,2802.5,1096.88,7.52,8.47,6,929,20210315,20220630
9708693,2061.02,509.9,1065.14,7.94,8.51,6,930,20211003,20220630
9708784,12327.32,3328.42,771.57,6.94,6.31,6,933,20210218,20220630
9708796,13500.21,3509.82,778.66,6.82,6.29,6,934,20210316,20220630
9708801,17362.89,4278.1,805.41,6.94,6.28,6,935,20210316,20220630
9708813,18262.53,3919.67,963.75,7.21,5.37,6,936,20210316,20220630
9708825,17765.33,3900.38,950.45,6.02,5.37,6,937,20210318,20220630
9708837,13893.33,3804.0,730.04,6.3,6.28,6,938,20210316,20220630
9708849,14378.63,3642.45,804.34,6.77,6.38,6,939,20210318,20220630
9708851,15879.95,3350.58,931.23,6.18,5.35,6,940,20210316,20220630
9708863,17381.38,3548.52,1001.17,6.31,5.37,6,941,20210316,20220630
9708875,14661.16,3405.72,895.61,5.67,5.39,6,942,20210316,20220630
9709025,17801.03,5502.47,578.97,,4.02,6,948,20210430,20220630
9709037,4377.7,1530.0,503.78,,4.04,6,949,20210430,20220630
9709221,1181.93,1541.5,204.2,8.2,4.5,6,953,20210521,20220630
9709233,322.84,543.1,183.94,5.79,4.52,6,954,20210422,20220630
9709245,855.73,985.0,248.72,10.04,4.48,6,955,20210422,20220630
9709269,1618.07,2567.6,221.38,10.31,4.48,6,956,20210105,20220630
9709776,2205.98,2682.0,288.43,12.26,4.39,6,958,20210316,20220630
9709788,1623.41,1484.02,283.24,8.04,4.47,6,959,20210316,20220630
9709984,1147.6,994.0,290.21,14.54,4.32,6,960,20210423,20220630
9710141,661.36,868.3,244.16,4.28,3.19,6,961,20210326,20220630
9710438,6710.63,1538.0,854.9,14.01,10.97,6,964,20210428,20220630
9710505,2632.59,2418.13,300.27,7.9,3.89,6,966,20210503,20220630
9710529,336.05,372.67,290.28,22.51,3.82,6,967,20210331,20220630
9710581,720.61,756.5,294.76,10.69,3.51,6,970,20210118,20220630
9710737,1922.9,1452.77,329.14,39.56,12.9,6,971,20210903,20220630
9711743,1473.63,2327.4,201.88,7.43,4.51,6,989,20210705,20220630
9711767,1980.84,2557.0,213.87,10.31,4.45,6,990,20210705,20220630
9711779,2430.56,2822.9,243.66,7.93,4.54,6,991,20210521,20220630
9712486,955.0,1025.3,254.6,9.09,3.35,6,998,20210331,20220630
9712498,2048.21,2039.9,281.34,6.68,3.35,6,999,20210422,20220630
9712553,871.71,1043.9,210.38,224.61,8.23,6,1000,20210503,20220630
9712565,1814.74,2061.5,205.49,47.97,8.29,6,1001,20210503,20220630
9712840,2515.95,1791.51,371.08,4.62,3.11,6,1007,20210104,20220630
9712852,526.99,377.8,382.92,4.56,3.08,6,1008,20210104,20220630
9712864,3893.58,4934.32,525.94,6.38,3.15,6,1009,20210331,20220630
9712876,7087.19,4847.6,409.46,6.27,3.09,6,1010,20210204,20220630
9713076,5173.59,3350.7,437.07,3.2,2.12,6,1016,20210428,20220630
9713375,7328.06,1643.27,898.44,9.64,10.32,6,1021,20210424,20220630
9713844,1726.4,1973.3,233.81,10.13,4.32,6,1022,20210428,20220630
9714226,950.09,1129.1,216.64,8.57,4.66,6,1024,20210423,20220630
9714238,969.57,1216.7,231.59,9.23,4.55,6,1025,20210317,20220630
9714642,1271.04,1409.6,227.24,28.44,7.82,6,1028,20210503,20220630
9714654,798.3,1585.3,218.54,36.84,8.13,6,1029,20210503,20220630
9714707,527.61,752.85,262.23,8.28,4.06,6,1031,20210331,20220630
9714719,329.23,383.7,236.17,5.64,4.06,6,1032,20210331,20220630
9714757,1561.45,1542.5,283.31,11.24,4.5,6,1035,20210429,20220630
9714769,2542.37,3520.1,214.75,9.53,4.54,6,1036,20210422,20220630
9714771,929.75,1283.6,215.15,8.12,4.54,6,1037,20210427,20220630
9714783,510.23,664.9,232.7,8.73,4.45,6,1038,20210422,20220630
9715842,948.86,1128.33,266.58,8.05,4.01,6,1046,20210520,20220630
9717113,1865.83,1576.28,431.39,5.04,3.12,6,1049,20210104,20220630
9717125,3711.33,2221.1,512.91,7.3,3.12,6,1050,20210104,20220630
9717137,2788.19,1971.5,382.85,5.04,3.07,6,1051,20210104,20220630
9717204,2543.94,657.1,893.78,9.44,9.23,6,1052,20210427,20220630
9717216,7162.47,1777.4,822.6,8.37,9.23,6,1053,20210427,20220630
9717228,3685.51,803.5,900.68,9.38,9.26,6,1054,20210427,20220630
9717761,1110.98,1088.8,269.9,8.78,4.19,6,1064,20210317,20220630
9717785,1294.75,1154.9,295.04,8.6,4.27,6,1065,20210104,20220630
9718442,1860.49,2147.22,227.9,10.77,5.21,6,1074,20210426,20220630
9718454,1222.01,1722.71,224.05,9.06,5.22,6,1075,20210426,20220630
9719305,4035.42,3564.32,325.63,29.06,8.2,6,1092,20210423,20220630
9719549,2016.25,1790.4,312.83,13.02,3.6,6,1097,20210325,20220630
9719551,1206.81,1252.5,276.59,16.61,3.53,6,1098,20210330,20220630
9719563,1659.81,1294.8,358.9,9.54,3.55,6,1099,20210422,20220630
9719575,2634.87,2417.4,301.63,8.18,3.52,6,1100,20210331,20220630
9719587,2982.8,3220.25,268.92,7.33,3.58,6,1101,20210331,20220630
9719707,2223.88,2622.27,409.18,6.38,3.1,6,1102,20210104,20220630
9719719,1173.8,761.81,424.13,5.6,3.1,6,1103,20210104,20220630
9719721,837.7,693.71,354.51,5.98,3.11,6,1104,20211204,20220630
9719915,1784.54,1227.49,507.23,4.92,2.43,6,1109,20210313,20220630
9720196,3236.09,689.4,916.97,11.13,11.96,6,1113,20211205,20220630
9720201,5915.7,1002.5,1126.95,14.31,12.06,6,1114,20210104,20220630
9720287,10065.89,2000.4,955.77,12.49,11.69,6,1115,20210505,20220630
9720457,13976.54,2476.8,978.12,13.34,11.9,6,1117,20210426,20220630
9720471,18798.27,3792.5,940.14,13.48,11.8,6,1118,20210505,20220630
9720483,16214.9,3380.8,902.57,13.75,11.9,6,1119,20210104,20220630
9720495,19469.07,4568.7,889.83,14.43,11.56,6,1120,20210428,20220630
9720500,9700.04,2153.8,866.65,12.21,11.81,6,1121,20210426,20220630
9720512,10362.12,2300.5,902.71,13.29,11.68,6,1122,20210428,20220630
9720524,10398.67,1859.1,1015.35,13.98,11.7,6,1123,20210428,20220630
9721401,10352.41,2917.8,579.45,,3.18,6,1133,20210330,20220630
9721413,2282.63,3192.7,205.41,8.57,4.47,6,1134,20210422,20220630
9721425,1307.46,1881.9,216.96,9.38,4.53,6,1135,20210422,20220630
9721671,4299.03,2681.6,485.61,3.06,2.32,6,1143,20210427,20220630
9721982,2317.73,2569.39,272.29,6.51,3.84,6,1152,20210331,20220630
9721994,632.57,735.83,257.1,5.54,3.81,6,1153,20210331,20220630
9722003,1609.87,1671.4,270.06,7.11,3.79,6,1154,20210331,20220630
9722170,1032.17,763.5,377.35,31.95,3.1,6,1157,20210104,20220630
9722390,3508.63,5707.76,154.19,23.21,5.52,6,1161,20210331,20220630
9722405,4096.61,5382.3,184.07,29.45,6.79,6,1162,20210331,20220630
9722584,879.65,544.5,466.7,7.51,3.11,6,1164,20210104,20220630
9723514,3459.73,2394.47,442.16,2.69,2.44,6,1186,20210316,20220630
9723617,1477.3,1553.58,304.09,6.63,3.55,6,1187,20210319,20220630
9723643,1430.35,2485.6,280.77,8.08,3.56,6,1188,20210505,20220630
9723655,826.14,879.67,298.47,12.85,3.58,6,1189,20210331,20220630
9724001,473.18,817.7,311.62,9.4,3.9,6,1192,20210428,20220630
9724958,1014.2,1117.8,274.22,15.89,12.03,6,1218,20210705,20220630
9725304,948.36,753.25,249.98,6.98,4.29,6,1221,20210424,20220630
9725380,673.26,895.6,221.78,7.98,4.73,6,1222,20210426,20220630
9725495,584.8,660.3,234.7,30.16,7.44,6,1226,20211103,20220630
9725500,3931.72,3352.3,267.26,21.84,7.45,6,1227,20210426,20220630
9725512,2130.1,2884.1,206.85,7.67,4.56,6,1228,20210326,20220630
9725524,2088.5,2674.3,205.06,7.7,4.6,6,1229,20210326,20220630
9725603,3013.63,4069.1,237.67,13.83,4.73,6,1231,20210316,20220630
9725615,3079.95,7079.9,299.31,20.21,4.73,6,1232,20210331,20220630
9725627,3852.65,5051.2,254.31,14.14,4.79,6,1233,20210331,20220630
9725639,3324.44,4648.4,239.12,14.29,4.92,6,1234,20210331,20220630
9725885,1074.69,1258.53,230.9,6.73,4.18,6,1241,20210630,20220630
9725897,1071.03,1175.27,239.33,7.51,4.15,6,1242,20210615,20220630
9725902,717.09,991.88,192.11,5.77,4.24,6,1243,20210727,20220630
9726322,6908.7,5917.8,275.99,29.07,8.48,6,1254,20210427,20220630
9726607,1284.6,1429.3,274.15,14.88,4.42,6,1266,20210316,20220630
9726619,728.95,825.6,234.52,19.02,4.5,6,1267,20210331,20220630
9726621,779.89,740.1,286.73,7.38,4.42,6,1268,20210331,20220630
9727077,448.16,630.25,186.39,6.52,4.73,6,1275,20210226,20220630
9727431,1003.09,818.77,325.36,7.8,4.31,6,1280,20210425,20220630
9727493,2774.07,3372.64,235.23,9.93,4.6,6,1282,20210520,20220630
9727508,2412.77,2773.89,237.42,8.53,4.76,6,1283,20210106,20220630
9727510,2839.81,3503.5,215.58,7.63,4.76,6,1284,20210520,20220630
9727522,2140.24,2838.88,208.89,10.97,4.65,6,1285,20210526,20220630
9727871,7030.92,1781.21,887.56,9.84,10.41,6,1293,20210428,20220630
9728411,4921.55,3131.9,498.32,7.67,3.18,6,1305,20210222,20220630
9728629,954.64,784.2,319.01,7.04,3.6,6,1308,20210331,20220630
9728693,4241.1,1630.0,689.88,2.59,2.16,6,1309,20210105,20220630
9728916,8816.6,1798.3,856.44,7.01,8.21,6,1313,20211004,20220630
9728928,13285.48,2650.3,917.61,8.03,8.32,6,1314,20211004,20220630
9728930,9523.03,2272.9,784.45,7.03,8.32,6,1315,20211004,20220630
9728942,13462.28,2825.4,867.79,7.34,8.53,6,1316,20211004,20220630
9728954,8669.32,1577.58,974.53,9.23,8.35,6,1317,20211004,20220630
9729245,1776.57,1413.6,368.49,9.56,3.03,6,1323,20210104,20220630
9729271,2988.52,4169.1,259.4,15.3,4.81,6,1324,20210604,20220630
9729283,4104.63,5196.92,224.79,13.04,4.86,6,1325,20210316,20220630
9730945,341.4,221.67,455.21,,3.01,6,1346,20210305,20220630
9731224,487.63,617.15,219.15,,4.43,6,1348,20210203,20220630
9732242,4921.38,3082.8,427.77,6.21,2.95,6,1365,20210907,20220630
9732307,14943.84,4173.92,722.81,6.31,6.36,6,1369,20210318,20220630
9732319,11742.77,3193.85,729.41,6.1,6.38,6,1370,20210316,20220630
9732321,18279.27,4810.42,775.8,6.45,6.38,6,1371,20210316,20220630
9732333,17738.99,4518.82,776.01,7.46,6.38,6,1372,20210316,20220630
9732345,16463.89,4715.4,708.4,6.3,6.38,6,1373,20210316,20220630
9732357,12740.98,3864.72,663.85,5.78,6.37,6,1374,20210316,20220630
9732539,625.2,338.7,408.67,8.87,5.83,6,1376,20210428,20220630
9732541,958.4,848.0,414.57,,2.21,6,1377,20210430,20220630
9732694,1562.35,1595.8,282.16,10.1,4.44,6,1379,20210316,20220630
9734109,5389.45,2146.0,625.65,4.11,2.13,6,1397,20210705,20220630
9734111,10517.48,4541.0,623.29,4.0,2.13,6,1398,20210429,20220630
9734836,5805.14,5462.45,266.3,41.06,10.18,6,1407,20210426,20220630
9734850,5877.42,6092.0,235.72,34.0,11.26,6,1408,20210429,20220630
9735206,10047.63,1954.2,959.06,13.05,11.32,6,1413,20210426,20220630
9735218,17395.95,3911.0,866.65,15.64,11.2,6,1414,20210428,20220630
9735610,1488.75,3223.99,487.09,9.81,3.79,6,1417,20210104,20220630
9735622,289.15,283.0,299.9,14.62,3.8,6,1418,20210104,20220630
9735634,744.16,711.7,287.71,9.29,3.84,6,1419,20210104,20220630
9735658,1371.1,842.2,358.12,20.03,5.86,6,1420,20210422,20220630
9735660,4233.71,2312.2,393.66,17.48,5.94,6,1421,20210422,20220630
9736107,23563.68,4683.57,989.71,6.15,5.37,6,1426,20210316,20220630
9736183,1719.38,2848.65,155.74,,8.39,6,1428,20210505,20220630
9736195,1219.07,2042.49,152.03,,8.61,6,1429,20210429,20220630
9736808,6917.9,4543.41,350.42,52.14,15.22,6,1435,20210218,20220630
9736810,3429.9,2782.89,295.84,59.84,15.51,6,1436,20211102,20220630
9736949,1139.95,873.5,348.81,4.92,2.39,6,1437,20210115,20220630
9737503,11058.06,2348.78,825.93,7.86,8.55,6,1451,20210416,20220630
9737515,627.21,566.6,290.61,4.91,3.78,6,1452,20210317,20220630
9737711,1635.03,1478.0,284.97,10.4,3.85,6,1458,20210518,20220630
9737747,1223.66,979.9,324.05,5.66,3.78,6,1459,20210104,20220630
9738208,776.99,729.0,303.79,6.67,3.96,6,1469,20210426,20220630
9738210,1880.3,1867.7,281.01,5.49,3.92,6,1470,20210429,20220630
9738545,2748.75,1635.69,397.27,10.76,6.1,6,1475,20210323,20220630
9738674,3029.46,3611.2,231.18,8.81,4.55,6,1476,20210105,20220630
9739501,3927.1,1663.8,651.84,2.95,2.12,6,1485,20210105,20220630
9739680,5862.83,1607.64,827.35,10.02,10.45,6,1488,20210427,20220630
9739692,7320.43,1776.51,851.52,9.2,10.5,6,1489,20210424,20220630
9739800,1089.25,2582.2,163.48,18.42,4.84,6,1490,20210413,20220630
9741126,893.02,1302.3,172.75,,10.27,6,1505,20210103,20220630
9741700,885.9,1297.85,217.31,8.99,5.03,6,1517,20211005,20220630
9741712,983.04,1397.7,205.13,7.02,5.07,6,1518,20211005,20220630
9741815,4009.1,5205.72,405.9,10.21,3.29,6,1521,20211003,20220630
9741865,520.65,866.53,281.95,13.36,4.7,6,1522,20210805,20220630
9741877,755.55,907.0,226.25,12.64,4.73,6,1523,20210705,20220630
9742314,574.1,418.45,301.84,425.25,8.57,6,1526,20210426,20220630
9742326,1581.0,1144.3,301.99,31.06,8.61,6,1527,20210426,20220630
9743150,1111.67,698.65,473.27,5.09,2.42,6,1542,20210316,20220630
9743162,1944.5,999.22,480.88,5.25,2.4,6,1543,20210326,20220630
9743198,1406.06,809.6,477.23,6.88,2.41,6,1545,20210316,20220630
9743473,6943.22,4246.1,325.34,30.27,13.86,6,1551,20210430,20220630
9743502,1791.1,1209.7,316.82,34.74,14.08,6,1552,20210205,20220630
9743916,7744.56,5916.63,263.09,24.61,10.59,6,1561,20210427,20220630
9743928,7260.73,5174.1,266.8,31.21,10.69,6,1562,20210427,20220630
9744776,1265.5,1166.83,249.33,41.1,7.21,6,1570,20210422,20220630
9745225,481.96,269.9,559.53,1023891.8,2.85,6,1577,20210704,20220630
9745237,545.6,433.1,363.15,7.65,2.88,6,1578,20210704,20220630
9745653,8524.7,1412.9,997.91,13.48,11.2,6,1587,20210426,20220630
9746243,2304.82,2315.5,305.03,9.32,4.2,6,1594,20210430,20220630
9746267,408.4,325.0,352.21,13.89,4.19,6,1596,20210430,20220630
9746619,2810.3,1607.54,492.2,4.1,2.61,6,1597,20210428,20220630
9746621,502.7,205.35,605.23,8.67,2.62,6,1598,20210428,20220630
9746683,1832.07,1614.4,257.83,37.93,8.77,6,1599,20210420,20220630
9747338,1550.4,1857.6,275.0,8.49,4.17,6,1610,20210224,20220630
9747352,2505.39,2587.4,276.66,9.67,4.17,6,1611,20210224,20220630
9747974,3483.95,5612.92,153.22,22.65,6.77,6,1620,20210331,20220630
9747986,3984.82,5217.53,174.63,25.34,6.54,6,1621,20210331,20220630
9750220,3323.99,784.43,808.14,,6.5,6,1669,20210330,20220630
9750232,4341.03,1425.18,572.58,,6.5,6,1670,20210330,20220630
9750244,2589.28,925.63,545.08,,6.43,6,1671,20210330,20220630
9750983,2892.06,1954.9,428.81,3.06,2.43,6,1676,20210331,20220630
9752010,3475.65,3212.98,297.35,11.6,5.36,6,1689,20210420,20220630
9752034,4143.04,3492.92,320.06,12.57,5.34,6,1691,20210420,20220630
9752046,981.69,906.26,276.78,9.85,5.21,6,1692,20210704,20220630
9752199,5607.64,3860.4,461.2,2.95,2.34,6,1694,20210427,20220630
9752797,4692.38,5815.18,363.1,8.18,3.32,6,1696,20211003,20220630
9753791,2464.5,2174.81,301.86,10.15,5.21,6,1707,20210420,20220630
9754082,880.27,1062.3,271.51,10.82,4.49,6,1708,20210422,20220630
9754094,876.62,963.6,235.28,8.28,4.5,6,1709,20210422,20220630
9754161,1110.82,1419.2,217.01,6.73,4.88,6,1710,20210430,20220630
9754410,3081.48,4906.43,175.1,,10.65,6,1711,20210427,20220630
9754422,2979.16,4982.8,170.35,,10.8,6,1712,20210430,20220630
9754434,2826.75,4798.6,163.11,,10.7,6,1713,20210430,20220630
9754446,2700.21,4897.08,156.55,,10.63,6,1714,20210430,20220630
9754953,2710.0,624.0,1051.98,12.68,7.97,6,1718,20211003,20220630
9754965,8872.82,1960.3,1014.94,7.03,7.95,6,1719,20211003,20220630
9755191,6479.61,1385.3,1044.73,8.59,8.01,6,1721,20210418,20220630
9755646,1825.1,1491.1,265.72,22.31,8.73,6,1723,20210420,20220630
9755658,1095.92,1303.0,263.46,48.97,8.76,6,1724,20210420,20220630
9755933,4564.09,1131.0,984.89,8.23,7.83,6,1729,20210414,20220630
9755945,5565.98,1312.0,1080.1,8.36,7.82,6,1730,20210203,20220630
9755957,9960.1,1991.3,1036.73,7.35,7.95,6,1731,20210414,20220630
9756236,3134.11,1649.3,511.35,2.98,2.34,6,1734,20210520,20220630
9756729,7286.84,1984.2,800.17,12.68,10.7,6,1738,20210426,20220630
9756731,13755.72,3444.6,856.54,12.05,10.64,6,1739,20210428,20220630
9758064,5457.47,1549.55,578.97,,3.96,6,1761,20210422,20220630
9758076,10097.28,2761.17,622.97,,3.94,6,1762,20210527,20220630
9758129,964.0,1204.7,226.25,5.32,3.71,6,1764,20210721,20220630
9760067,541.57,656.2,228.18,5.48,3.88,6,1781,20210331,20220630
9760079,1870.58,2399.71,231.79,5.21,3.91,6,1782,20210331,20220630
9760225,739.72,890.6,279.8,7.13,3.77,6,1784,20210904,20220630
9760770,6550.93,2763.6,476.6,,4.72,6,1790,20210429,20220630
9761164,3260.1,3560.5,291.7,45.73,9.95,6,1792,20210105,20220630
9761176,4294.0,4066.43,258.47,50.24,10.1,6,1793,20210105,20220630
