ship_key,ship_name,ship_type,call_sign,speed,year_built,length,width,tonnage,engine_type,mmsi
1127,CL JUDY,Bulk carrier,BGZCA,18,2014,362.0,43.0,385619.0,diesel,615592239
1128,CL LINDY,Bulk carrier,T4538,25,2008,357.0,36.0,383828.0,lng,371203225
1129,CL KATE,Bulk carrier,ZDYJL,19,2006,350.0,37.0,395695.0,diesel,520226614
1130,CL TERESA,Bulk carrier,DRVXU,19,2018,322.0,47.0,251536.0,electric,760264701
1131,HELLAS HERCULES,Gas carrier,8IUTH,20,2008,156.0,19.0,50073.0,gasoline,248044570
1132,HELLAS POSEIDON,Gas carrier,YA1W0,20,2015,155.0,24.0,59236.0,diesel,302433141
1133,TORBEN SPIRIT,LNG carrier,HEL48,25,2002,257.0,41.0,28371.0,lng,473066517
1134,INTERLINK ACTIVITY,Bulk carrier,FDI5F,24,2018,330.0,34.0,298125.0,diesel/electric,228663310
1135,INTERLINK PRIORITY,Bulk carrier,QQ9LB,24,2008,347.0,39.0,395221.0,gasoline,551162434
1136,PEKIN,Bulk carrier,1P3ZA,25,2019,322.0,39.0,238000.0,electric,491382802
1137,POWAN,Bulk carrier,TUTAJ,20,2009,329.0,49.0,217390.0,lng,614087977
1138,POYANG,Bulk carrier,YDR04,19,2009,337.0,45.0,308170.0,diesel/electric,636823894
1139,SYMPHONY SKY,General cargo ship,SE4L9,19,2014,321.0,49.0,218202.0,electric,758412579
1140,SYMPHONY STAR,General cargo ship,FZZJH,24,2000,309.0,43.0,181291.0,gasoline,346462771
1141,SYMPHONY SEA,General cargo ship,UB1TV,22,1998,335.0,50.0,178689.0,lng,796480715
1142,SYMPHONY SUN,General cargo ship,P0S4R,25,2000,344.0,35.0,104430.0,gasoline,546221366
1143,STELLA LAURA,Bulk carrier,U0OC0,18,2008,345.0,43.0,234694.0,diesel/electric,668815658
1144,LA MANCHA KNUTSEN,LNG carrier,T93PF,26,2010,296.0,35.0,47900.0,gasoline,749225679
1145,RIOJA KNUTSEN,LNG carrier,F307W,21,2007,287.0,40.0,46939.0,lng,454124085
1146,GIANCARLO D,Chemical tanker,M0GV3,26,2017,120.0,17.0,25467.0,electric,432196758
1147,DAVIDE B,Chemical tanker,7MZDE,23,2009,125.0,18.0,5596.0,electric,652458591
1148,MINOAS,Bulk carrier,57Z04,25,2016,364.0,44.0,361551.0,lng,312668335
1149,ARIADNE,Bulk carrier,HKP21,22,2015,350.0,46.0,268122.0,diesel,382158446
1150,MARLIN AQUAMARINE,Oil tanker,LMJVY,26,2008,218.0,32.0,88831.0,electric,558406915
1151,BALTIC HORNET,Bulk carrier,OFHE2,26,2009,344.0,42.0,315527.0,lng,356815456
1152,SBI PISCES,Bulk carrier,5HLBK,20,2012,363.0,36.0,354887.0,electric,520207127
1153,SBI VIRGO,Bulk carrier,U54VV,21,2018,321.0,49.0,280598.0,gasoline,768373951
1154,SBI LIBRA,Bulk carrier,EIRRC,25,2004,343.0,42.0,265270.0,lng,674880870
1155,VIPHA NAREE,Bulk carrier,7RBAU,26,2013,362.0,38.0,237120.0,gasoline,692939194
1156,VIYADA NAREE,Bulk carrier,9SLAY,20,2018,347.0,40.0,217729.0,gasoline,762533729
1157,STI GLADIATOR,Oil tanker,90495,19,2015,228.0,33.0,117397.0,gasoline,403718870
1158,THEBEN,Vehicle carrier,SANKG,19,2007,173.0,21.0,14409.0,lng,763474939
1159,THEMIS,Vehicle carrier,9TNF6,20,2003,177.0,35.0,20819.0,gasoline,511749468
1160,CL GEMMA,Bulk carrier,TEGXA,20,2005,345.0,41.0,362870.0,electric,226334205
1161,TERNSUND,Chemical tanker,MGBZ5,21,2008,90.0,16.0,21511.0,gasoline,391191754
1162,TERNFJORD,Chemical tanker,PN8SA,19,2012,107.0,17.0,7280.0,diesel,350561999
1163,GOLDEN MONTERREY,Bulk carrier,FHHIO,21,2004,322.0,45.0,337797.0,lng,232011184
1164,STI GRACE,Oil tanker,DUBH5,18,2007,211.0,34.0,116655.0,lng,264280577
1165,HELLAS AVATAR,Oil tanker,9HC48,24,2013,201.0,34.0,125158.0,lng,566859186
1166,HELLAS FIGHTER,Chemical tanker,Y5G9E,22,2006,121.0,17.0,15806.0,lng,335750740
1167,HELLAS REVENGER,Oil tanker,6SKRE,19,2006,215.0,30.0,68333.0,gasoline,785001149
1168,HELLAS NEMESIS,Oil tanker,GZZZI,19,2017,221.0,35.0,84232.0,gasoline,376164521
1169,CMA CGM ARKANSAS,Container ship,SLWHY,18,2008,343.0,48.0,192703.0,gasoline,501740849
1170,CMA CGM COLUMBIA,Container ship,P5D8Q,23,2014,302.0,37.0,108833.0,diesel,635161945
1171,CMA CGM NIAGARA,Container ship,016QA,25,2018,182.0,46.0,171844.0,lng,743855316
1172,CMA CGM RIO GRANDE,Container ship,VCBUX,22,2006,337.0,38.0,153926.0,electric,548558975
1173,CMA CGM TANYA,Container ship,WY3XY,22,2004,289.0,34.0,133695.0,diesel,267250346
1174,TIAN ZHEN,General cargo ship,31V9D,20,2018,339.0,46.0,135804.0,diesel/electric,250451796
1175,TIAN LE,General cargo ship,MMT9Y,25,2004,341.0,45.0,111311.0,gasoline,544770169
1176,TIAN QI,General cargo ship,9E9TR,26,2013,330.0,49.0,114341.0,gasoline,758916356
1177,TIAN JIAN,General cargo ship,5KXSD,19,1998,340.0,44.0,238621.0,lng,746442283
1178,HELLAS APHRODITE,Oil tanker,YUG42,20,2010,201.0,37.0,61586.0,diesel/electric,720326876
1179,ANNE,Oil tanker,GUOFA,26,2011,206.0,32.0,90192.0,electric,561120361
1180,CASTILLO DE NAVIA,Bulk carrier,GFWR3,18,2013,335.0,49.0,268890.0,electric,414709885
1181,DIA,Oil tanker,P3U3B,26,2004,218.0,35.0,108958.0,lng,570324960
1182,DESIRADE,Oil tanker,5L8OH,19,2019,232.0,35.0,85725.0,lng,250888505
1183,MSXT ASTERIA,Bulk carrier,ODX8B,19,2012,336.0,44.0,234639.0,electric,744781850
1184,MINERVA LEO,Chemical tanker,ZSUO5,21,2003,117.0,18.0,27397.0,lng,482720420
1185,MINERVA TYCHI,Chemical tanker,5W7HR,24,2018,108.0,19.0,27065.0,diesel,613638732
1186,KSL STOCKHOLM,Bulk carrier,3AC3P,24,2013,342.0,46.0,271524.0,gasoline,443456942
1187,ALPHA ETHOS,Bulk carrier,I1ALU,24,2016,325.0,34.0,333529.0,gasoline,639829575
1188,ERMIS,Bulk carrier,S224K,25,2016,343.0,41.0,262959.0,gasoline,651119861
1189,SBI REGGAE,Bulk carrier,7LCK8,26,2019,340.0,49.0,297977.0,diesel/electric,515882799
1190,STRATEGIC EXPLORER,Bulk carrier,8HX89,24,2006,324.0,47.0,265861.0,diesel/electric,761829188
1191,STRATEGIC ENTITY,Bulk carrier,PBAVL,22,2018,343.0,42.0,257635.0,lng,615240236
1192,DROGBA,Bulk carrier,9JTPX,22,2006,334.0,41.0,283009.0,lng,760590892
1193,MANCHAC SUN,Chemical tanker,4XN1L,20,2010,118.0,19.0,23314.0,electric,397431566
1194,CAJUN SUN,Chemical tanker,C2BIR,21,2003,92.0,18.0,23148.0,diesel,398937058
1195,GION TRADER,Chemical tanker,X4DDE,19,2015,107.0,17.0,5109.0,diesel,472316322
1196,CMA CGM MAGDALENA,Container ship,6VQUZ,19,2005,197.0,33.0,198374.0,lng,773368784
1197,HORIN TRADER,Chemical tanker,7QJXL,24,2008,111.0,17.0,25858.0,electric,752146446
1198,ELIAS TSAKOS,Oil tanker,Q3LCO,20,2007,212.0,32.0,86932.0,lng,663924482
1199,THOMAS ZAFIRAS,Oil tanker,MH3PY,22,2017,206.0,34.0,66846.0,gasoline,458215701
1200,NAVIOS SKY,Bulk carrier,3YKW4,22,2005,324.0,48.0,286003.0,diesel/electric,324859509
1201,LEONTIOS H,Oil tanker,07NMO,22,2005,212.0,34.0,94384.0,gasoline,409603013
1202,PARTHENON TS,Oil tanker,KOFHJ,22,2007,214.0,31.0,63123.0,lng,651238445
1203,SOLA TS,Oil tanker,C6YEV,24,2019,228.0,32.0,123809.0,electric,646845551
1204,SUN PLOEG,Chemical tanker,39FWK,25,2003,113.0,15.0,18397.0,gasoline,784586576
1205,SKY PLOEG,Chemical tanker,SM4HI,26,2019,126.0,17.0,13055.0,electric,242074054
1206,SEA PLOEG,Chemical tanker,QSDYK,21,2017,97.0,17.0,24816.0,diesel,645169829
1207,MAERSK CUMULUS,Chemical tanker,QJW3L,25,2008,97.0,20.0,18295.0,electric,556324131
1208,MAERSK NIMBUS,Chemical tanker,7OSD2,23,2019,122.0,15.0,34997.0,diesel,698423364
1209,MAERSK STRATUS,Chemical tanker,6FGPI,18,2014,111.0,15.0,11809.0,lng,330601326
1210,MAERSK CIRRUS,Chemical tanker,3I6CE,26,2003,115.0,18.0,13336.0,diesel,226703266
1211,MAERSK ALTUS,Oil tanker,LGIWE,20,2007,212.0,32.0,70011.0,gasoline,463829346
1212,MAERSK NAVIGATOR,Oil tanker,RYMGM,25,2018,221.0,37.0,73889.0,diesel,310044460
1213,ARCHON,Chemical tanker,Q7PAC,20,2016,121.0,16.0,21649.0,diesel,363178632
1214,BRITISH CAPTAIN,Oil tanker,G373U,23,2018,236.0,31.0,73925.0,gasoline,592224999
1215,BRITISH CADET,Oil tanker,D7OLA,24,2014,221.0,32.0,95890.0,diesel,553811468
1216,BRITISH CHIEF,Oil tanker,EIM6V,18,2005,235.0,36.0,80238.0,electric,385979893
1217,GRANDE LUANDA,Container/ro-ro cargo ship,OODUZ,22,2008,174.0,34.0,11967.0,diesel/electric,615713037
1218,NORDAMELIA,Container ship,N7P8Z,25,2004,199.0,34.0,104858.0,lng,607375871
1219,HYUNDAI EARTH,Container ship,FJPHZ,23,1997,195.0,46.0,122972.0,lng,499429323
1220,HYUNDAI MARS,Container ship,LBX1A,21,2009,308.0,39.0,137456.0,electric,367715084
1221,LEIKANGER,Chemical tanker,FNRA6,21,2007,116.0,20.0,14409.0,electric,335291851
1222,XING ZUN HAI,Bulk carrier,1JURZ,21,2008,322.0,33.0,291750.0,diesel,567120184
1223,FEDERAL TOKORO,Bulk carrier,O8SI7,26,2008,354.0,40.0,291777.0,electric,717376081
1224,NORD MISSOURI,Bulk carrier,XTSQF,18,2008,365.0,44.0,325640.0,diesel,265401617
1225,ELBABE,Bulk carrier,03NBT,26,2012,322.0,46.0,379421.0,electric,639185184
1226,YARA AESA,Gas carrier,GLYRT,24,2011,126.0,28.0,55181.0,lng,681174528
1227,YARA FREYA,Gas carrier,JYTDE,23,2003,185.0,20.0,64597.0,diesel,694105081
1228,RUBINA,Bulk carrier,A14YZ,25,2010,325.0,37.0,227926.0,diesel/electric,401350652
1229,RABEA,Bulk carrier,VI1F7,20,2006,348.0,38.0,207208.0,lng,590455149
1230,IVS WENTWORTH,Bulk carrier,SAWQ8,21,2008,360.0,33.0,305044.0,gasoline,391348790
1231,HAFNIA BERING,Chemical tanker,9K0Z7,24,2014,105.0,19.0,23319.0,gasoline,489260045
1232,HAFNIA MAGELLAN,Chemical tanker,NA7X4,20,2017,101.0,17.0,21395.0,diesel/electric,520735946
1233,HAFNIA MALACCA,Chemical tanker,TWDX9,23,2019,93.0,20.0,10765.0,diesel,795530338
1234,HAFNIA SUNDA,Oil tanker,Z7SS4,22,2015,227.0,32.0,63097.0,electric,501587354
1235,CL FAIR,Bulk carrier,J7XZG,21,2016,359.0,33.0,297375.0,gasoline,467264650
1236,CENTRAL PARK,Chemical tanker,3TA9E,22,2013,96.0,19.0,7689.0,lng,732672920
1237,CHEM BARCELONA,Chemical tanker,3PFAW,23,2005,119.0,19.0,30217.0,diesel,536518205
1238,HOUYOSHI PARK,Chemical tanker,HMRFK,18,2006,100.0,19.0,30749.0,diesel,688172322
1239,HYDE PARK,Chemical tanker,SZFW6,25,2016,122.0,18.0,22857.0,electric,765912931
1240,OGINO PARK,Chemical tanker,YSJDV,21,2016,95.0,18.0,16018.0,electric,386356701
1241,BOREAS VENTURE,Bulk carrier,Q0HSF,20,2011,326.0,40.0,309422.0,electric,241606562
1242,EURUS VENTURE,Bulk carrier,MN4HF,25,2016,330.0,44.0,397138.0,lng,716838978
1243,NOTOS VENTURE,Bulk carrier,1BTUL,18,2006,329.0,36.0,340817.0,electric,428560841
1244,UNITY SPIRIT,Bulk carrier,NALY4,19,2016,345.0,43.0,312860.0,lng,383025839
1245,UNITY FORCE,Bulk carrier,4MNEE,19,2018,352.0,46.0,393304.0,gasoline,362769430
1246,UNITY EXPLORER,Bulk carrier,8IIGC,22,2006,344.0,47.0,335110.0,diesel/electric,715912158
1247,SHERGAR,Gas carrier,F9QEW,26,2013,165.0,25.0,68640.0,diesel/electric,458201177
1248,SHAHRASTANI,Gas carrier,BXM60,25,2018,195.0,35.0,59121.0,electric,208323506
1249,IVS TEMBE,Bulk carrier,UZK6B,25,2006,364.0,38.0,208362.0,gasoline,573549455
1250,KODIAK ISLAND,Bulk carrier,3RCMR,26,2014,354.0,48.0,308428.0,gasoline,317794762
1251,IVS HIRONO,Bulk carrier,HUXDY,21,2010,357.0,48.0,355058.0,gasoline,397470704
1252,ASL GRACE,Bulk carrier,5U35C,23,2010,336.0,44.0,209360.0,lng,752627924
1253,IVS BOSCH HOEK,Bulk carrier,G889U,22,2011,361.0,33.0,355766.0,electric,366247050
1254,NAVIGATOR AURORA,Gas carrier,Y7653,23,2013,168.0,36.0,67083.0,gasoline,675806183
1255,SARITA NAREE,Bulk carrier,FZ7P1,24,2016,364.0,39.0,217029.0,diesel/electric,656918215
1256,SARIKA NAREE,Bulk carrier,W6TJV,19,2009,348.0,42.0,295912.0,diesel,437670392
1257,SAVITA NAREE,Bulk carrier,XW65T,21,2017,343.0,49.0,222984.0,diesel,481781811
1258,SAROCHA NAREE,Bulk carrier,6QYM5,21,2012,347.0,48.0,270241.0,diesel,606740242
1259,MAERSK TANGIER,Oil tanker,H1FO7,21,2007,216.0,33.0,68664.0,gasoline,651839653
1260,TORM TROILUS,Oil tanker,MDUE6,18,2004,215.0,34.0,98952.0,lng,259613181
1261,TORM TIMOTHY,Oil tanker,YRXUX,26,2016,233.0,37.0,94965.0,gasoline,436658415
1262,TD TOKYO,Bulk carrier,FJVH1,21,2017,342.0,35.0,280256.0,gasoline,394397318
1263,TD HAMBURG,Bulk carrier,OSOBI,26,2015,328.0,32.0,304290.0,gasoline,314283073
1264,FRONT OCELOT,Oil tanker,M51JL,22,2019,215.0,35.0,93509.0,diesel,651745322
1265,FRONT LYNX,Oil tanker,V4BTI,25,2016,204.0,32.0,96957.0,electric,353820349
1266,HAFNIA HENRIETTE,Oil tanker,FEFER,26,2008,204.0,35.0,103854.0,diesel/electric,569612919
1267,HAFNIA LENE,Chemical tanker,Y7Y3I,22,2018,98.0,18.0,32640.0,diesel,224463036
1268,HAFNIA LISE,Oil tanker,6VWI0,26,2013,237.0,37.0,108748.0,electric,779514380
1269,MAERSK STADELHORN,Container ship,27ENC,24,2017,286.0,34.0,207304.0,diesel,218085257
1270,GLOBAL HIGHWAY,Vehicle carrier,JFNPE,18,2016,120.0,20.0,22808.0,lng,373234132
1271,HORIZON HIGHWAY,Vehicle carrier,QHTBK,24,2010,137.0,26.0,22151.0,lng,588289761
1272,MTM SAVANNAH,Chemical tanker,9EAWF,20,2017,126.0,20.0,16792.0,lng,347082323
1273,SEAWAYS HENDRICKS,Oil tanker,TUO8O,22,2012,224.0,34.0,68299.0,diesel,569908910
1274,SAGAR SAMRAT,Bulk carrier,WDFEG,20,2005,329.0,41.0,398709.0,lng,798657319
1275,OCEAN FORTUNE,Bulk carrier,BUGJE,26,2004,323.0,47.0,325022.0,diesel,266832917
1276,KEN UN,Bulk carrier,AFCAU,21,2012,346.0,43.0,379124.0,gasoline,340641604
1277,NORDIC OLYMPIC,Bulk carrier,3BX7N,23,2018,360.0,38.0,356245.0,electric,532789073
1278,NORDIC OASIS,Bulk carrier,CXBSI,18,2012,331.0,43.0,293878.0,diesel,437438275
1279,LOWLANDS HOPE,Bulk carrier,1RE6D,26,2015,365.0,44.0,348209.0,lng,696143116
1280,ND PISTIS,Bulk carrier,ZLQAI,21,2017,357.0,38.0,207765.0,electric,594817385
1281,ADRIANA ROSE,Bulk carrier,TWPX0,24,2016,333.0,44.0,339439.0,diesel/electric,767725975
1282,TCZEW,Bulk carrier,18IXV,25,2018,342.0,45.0,207597.0,gasoline,554335089
1283,DRAWNO,Bulk carrier,C4ZVT,19,2006,339.0,39.0,343086.0,gasoline,598748200
1284,KARLINO,Bulk carrier,UKHRV,22,2014,333.0,32.0,241575.0,diesel/electric,492896135
1285,SOPOT,Bulk carrier,QUHW6,25,2015,331.0,45.0,210923.0,diesel,220650275
1286,NAVIG8 ADAMITE,Chemical tanker,U3I5I,26,2007,91.0,16.0,27645.0,diesel/electric,669857275
1287,NAVIG8 AZURITE,Chemical tanker,M3QPC,19,2019,125.0,17.0,27159.0,lng,775229629
1288,NAVIG8 ACHROITE,Chemical tanker,FIWX1,22,2013,113.0,17.0,34448.0,diesel,566686716
1289,FENG DE HAI,Bulk carrier,0CS8T,21,2009,323.0,35.0,226731.0,electric,659072082
1290,FENG HUI HAI,Bulk carrier,XDL98,18,2010,337.0,48.0,379674.0,gasoline,285757155
1291,FENG SHOU HAI,Bulk carrier,L46OY,22,2019,336.0,48.0,220855.0,lng,695807131
1292,FENG ZE HAI,Bulk carrier,D874O,20,2018,326.0,48.0,298216.0,lng,544559811
1293,MAERSK GUAYAQUIL,Container ship,9WFJ5,21,2008,212.0,45.0,184416.0,electric,637066225
1294,FLAG METTE,Bulk carrier,71CHK,26,2012,349.0,43.0,309280.0,electric,697239186
1295,DESPINA V,Bulk carrier,WLO5C,18,2009,350.0,47.0,359589.0,diesel,729047644
1296,DRIVE GREEN HIGHWAY,Vehicle carrier,TME4D,22,2014,146.0,32.0,13736.0,electric,734926380
1297,ORION HIGHWAY,Vehicle carrier,LHIUK,25,2013,179.0,26.0,17168.0,electric,333837394
1298,APOLLON HIGHWAY,Vehicle carrier,KF58E,25,2011,150.0,30.0,18371.0,gasoline,768686739
1299,POLARIS HIGHWAY,Vehicle carrier,HP41P,26,2016,143.0,32.0,11539.0,electric,384995964
1300,GENEVA STAR,Bulk carrier,OO5GH,19,2005,365.0,43.0,389826.0,lng,674958861
1301,NORD POLARIS,Bulk carrier,XPDBO,21,2013,320.0,41.0,328591.0,diesel,470348643
1302,MINERVA CORALIA,Oil tanker,NG1NC,26,2013,240.0,33.0,67575.0,electric,531705806
1303,MINERVA BALTICA,Oil tanker,XYPFA,20,2017,225.0,37.0,61215.0,electric,536316751
1304,CRYSTAL CONFIDENCE,Bulk carrier,O98TK,19,2011,325.0,46.0,356978.0,lng,273484922
1305,KWK EXCELSUS,Oil tanker,04WJ8,19,2009,224.0,31.0,74121.0,diesel/electric,224443584
1306,IONIC ALTHEA,Oil tanker,KFF2L,22,2018,222.0,31.0,72346.0,diesel,661516308
1307,ALBERTO TOPIC,General cargo ship,F2V6W,18,2007,334.0,40.0,257941.0,diesel,292138508
1308,SBI ZUMBA,Bulk carrier,E1G3T,23,2008,364.0,47.0,369571.0,diesel/electric,204210999
1309,ALBORAN,Oil tanker,1BTAH,18,2018,224.0,32.0,127934.0,gasoline,636620526
1310,CL ZHENJIANG,Bulk carrier,RMVB8,21,2015,320.0,38.0,229079.0,lng,300495703
1311,VIKING CONQUEST,Vehicle carrier,82XJO,23,2007,157.0,35.0,15468.0,electric,251194623
1312,VIKING DESTINY,Vehicle carrier,3CLBW,23,2014,159.0,23.0,19001.0,diesel,600035239
1313,TRITON,Container ship,13YKI,23,2015,298.0,34.0,232498.0,diesel/electric,583401916
1314,TITAN,Container ship,31BU2,18,1998,189.0,35.0,131344.0,diesel,489931644
1315,TALOS,Container ship,G4MAZ,21,2018,327.0,39.0,110530.0,gasoline,363041237
1316,TAURUS,Container ship,3A17T,20,2008,160.0,49.0,129235.0,diesel/electric,628236981
1317,THESEUS,Container ship,EZ4JH,22,2016,259.0,37.0,236323.0,diesel/electric,309549397
1318,ALORA,Bulk carrier,MQN1T,18,2014,334.0,46.0,327228.0,diesel/electric,446133243
1319,CMA CGM JEAN GABRIEL,Container ship,LXH5D,21,1999,231.0,38.0,217444.0,diesel,775784444
1320,DUHALLOW,Bulk carrier,MHYNY,24,2008,335.0,35.0,298561.0,gasoline,429082028
1321,NORD LARKSPUR,Oil tanker,DCDVK,18,2009,209.0,34.0,118255.0,diesel,391913717
1322,NORD LAVENDER,Oil tanker,9Z8IJ,22,2016,210.0,32.0,72890.0,diesel/electric,302245337
1323,STI SELATAR,Oil tanker,79ZCL,21,2007,238.0,35.0,90542.0,diesel,795620755
1324,HAFNIA SOYA,Chemical tanker,R7TZB,25,2017,126.0,20.0,31828.0,gasoline,784675719
1325,HAFNIA TORRES,Chemical tanker,KIISK,18,2013,127.0,20.0,19225.0,lng,512326136
1326,TN SUNRISE,Bulk carrier,0CATP,19,2012,335.0,32.0,318784.0,gasoline,785166122
1327,STH NEW YORK,Bulk carrier,MY79N,24,2017,347.0,41.0,392015.0,lng,612240229
1328,BALTIC SCORPION,Bulk carrier,WOJF7,18,2016,348.0,37.0,286569.0,lng,702434875
1329,BALTIC MANTIS,Bulk carrier,KAGOH,24,2015,321.0,43.0,254807.0,gasoline,464856652
1330,GLORY HARVEST,Bulk carrier,JQWCR,22,2006,348.0,43.0,265419.0,lng,403210627
1331,AIANTAS,Bulk carrier,DQRXK,19,2014,324.0,46.0,259723.0,electric,634630387
1332,DIONE,Bulk carrier,CWUBV,22,2011,328.0,34.0,387373.0,electric,526914914
1333,PATROKLOS,Bulk carrier,DYRH4,23,2017,358.0,49.0,334422.0,gasoline,496677139
1334,ASTERION,Bulk carrier,5WNIZ,21,2007,351.0,41.0,251169.0,diesel,518085979
1335,ELSABETH C,Bulk carrier,J8SJZ,21,2007,325.0,43.0,369464.0,diesel,766908866
1336,ELISA,Bulk carrier,F9UZB,19,2019,339.0,43.0,296756.0,lng,303432947
1337,ANYA,Bulk carrier,YPPMU,26,2019,352.0,45.0,224584.0,electric,548195310
1338,BRIGITTE,Bulk carrier,K1NP1,26,2006,353.0,33.0,222084.0,electric,595037187
1339,TRINITY,Oil tanker,S8INB,25,2014,223.0,30.0,55149.0,diesel,688482508
1340,SAN JACINTO,Oil tanker,FMFLS,24,2009,227.0,37.0,94724.0,lng,203285532
1341,SEAWAYS HATTERAS,Oil tanker,D0R22,21,2005,215.0,33.0,111694.0,electric,729834523
1342,INCE TOKYO,Bulk carrier,B2V7X,20,2010,350.0,33.0,240811.0,diesel/electric,548469931
1343,RB LEAH,Bulk carrier,ZXONU,20,2006,340.0,42.0,393340.0,diesel/electric,440819901
1344,RB MYA,Bulk carrier,TUCJE,19,2013,341.0,37.0,207155.0,diesel/electric,385597820
1345,LYRIC CAMELLIA,Oil tanker,U80D0,23,2018,221.0,32.0,62132.0,diesel/electric,749596543
1346,KLEON,Oil tanker,QN61K,23,2008,240.0,33.0,61089.0,diesel,799734848
1347,LOWLANDS YELLOW,Bulk carrier,0ZLG3,19,2011,327.0,48.0,210351.0,diesel/electric,447274574
1348,NORWAY PEARL,General cargo ship,C4BWV,20,2015,298.0,36.0,264485.0,electric,761226803
1349,PADEREWSKI,General cargo ship,UGIHS,20,2015,337.0,34.0,181659.0,gasoline,787496886
1350,VENTURE GRACE,Bulk carrier,MNL4O,25,2018,321.0,46.0,299384.0,lng,681335483
1351,HERMANN OLDENDORFF,Bulk carrier,DIX35,24,2010,331.0,38.0,283768.0,lng,558154639
1352,HUBERTUS OLDENDORFF,Bulk carrier,KOZ9B,21,2018,354.0,44.0,323255.0,diesel,638552755
1353,ULTRA DANIELA,Bulk carrier,M74L3,25,2015,329.0,43.0,395619.0,electric,266103028
1354,ULTRA LETIZIA,Bulk carrier,1PDDY,24,2012,338.0,48.0,224539.0,diesel,283862924
1355,NAVIG8 SPARK,Chemical tanker,ILWBX,21,2003,106.0,19.0,33998.0,lng,406599133
1356,NAVIG8 STELLAR,Chemical tanker,TVUX8,26,2015,125.0,17.0,22349.0,electric,602273794
1357,UNI BULKER,Bulk carrier,KNVAQ,19,2013,335.0,46.0,303315.0,diesel/electric,367806424
1358,COSCO SHIPPING DANUBE,Container ship,565MR,20,2005,224.0,36.0,261709.0,gasoline,499352388
1359,COSCO SHIPPING SEINE,Container ship,CY8P4,20,2012,279.0,35.0,243109.0,diesel/electric,750078847
1360,COSCO SHIPPING RHINE,Container ship,8W858,20,2001,227.0,48.0,216283.0,lng,368857255
1361,PACIFIC MERIT,Bulk carrier,8NWKC,22,2004,339.0,36.0,378338.0,gasoline,262346521
1362,FEDERAL CARDINAL,Bulk carrier,WKJO2,22,2018,320.0,44.0,309050.0,lng,426225085
1363,INTHIRA NAREE,Bulk carrier,PXQL6,18,2013,340.0,33.0,370379.0,gasoline,740763922
1364,STELLATA,Oil tanker,9W7EO,25,2011,218.0,36.0,126657.0,lng,664649395
1365,PACIFIC TREASURES,Oil tanker,A8104,23,2005,219.0,35.0,61531.0,electric,523644017
1366,PACIFIC JEWELS,Oil tanker,XVG7S,21,2011,225.0,33.0,119054.0,diesel/electric,356044840
1367,PACIFIC A. DORODCHI,Oil tanker,PEO27,24,2017,229.0,31.0,69551.0,gasoline,255223286
1368,PACIFIC NAFSIKA,Oil tanker,SBHI1,20,2007,207.0,37.0,86007.0,gasoline,636378080
1369,AL DHAIL,Container ship,DCKID,21,2007,149.0,36.0,223568.0,gasoline,530853574
1370,AL MASHRAB,Container ship,03EM8,21,2004,155.0,49.0,224333.0,diesel,600981471
1371,AL JASRAH,Container ship,0JLV9,19,2014,175.0,44.0,117139.0,electric,505143203
1372,UMM QARN,Container ship,D40OC,25,1999,323.0,47.0,197496.0,gasoline,547546178
1373,AFIF,Container ship,3FTBG,23,2003,334.0,49.0,264937.0,diesel,635166895
1374,AL JMELIYAH,Container ship,UE67S,18,2012,326.0,42.0,153015.0,electric,772417236
1375,HELLAS GLADIATOR,Gas carrier,132ZE,22,2000,142.0,22.0,56561.0,gasoline,559432275
1376,BW BRAGE,Gas carrier,QMQLN,26,2014,124.0,35.0,65633.0,electric,475681757
1377,ARAL,Oil tanker,51QP2,19,2014,228.0,37.0,125936.0,diesel/electric,446304413
1378,COSCO SHIPPING PANAMA,Container ship,TCAZ1,18,2015,271.0,50.0,92512.0,lng,667608071
1379,HAFNIA LOTTE,Chemical tanker,CP89R,24,2011,111.0,19.0,27723.0,diesel,233567212
1380,TRF MANDAL,Chemical tanker,UUDZR,20,2006,120.0,17.0,27626.0,diesel,464306460
1381,TRF MARQUETTE,Chemical tanker,P0T9R,24,2005,105.0,15.0,17032.0,lng,606988898
1382,TRF MEMPHIS,Chemical tanker,60PD4,20,2012,105.0,15.0,12455.0,electric,250484324
1383,TRF MOBILE,Chemical tanker,8GKVY,19,2009,96.0,20.0,32996.0,diesel/electric,788247419
1384,TRF MONGSTAD,Chemical tanker,HQEY6,24,2017,123.0,15.0,15383.0,diesel/electric,262974555
1385,TRF MOSS,Chemical tanker,BUX6X,22,2017,110.0,19.0,27302.0,gasoline,343248861
1386,MAERSK TRENTON,Oil tanker,IYVIA,25,2006,240.0,31.0,100619.0,electric,705820200
1387,SUNRISE JADE,Bulk carrier,X1O6W,22,2007,329.0,43.0,254050.0,lng,662156544
1388,LA SOLOGNAIS,Bulk carrier,CLJLS,22,2015,338.0,44.0,204022.0,gasoline,475587497
1389,LA SAUTERNAIS,Bulk carrier,3KRQE,22,2016,336.0,34.0,329028.0,lng,786969858
1390,TRF KASHIMA,Chemical tanker,2FNA2,23,2013,102.0,20.0,27435.0,gasoline,414579791
1391,TRF KIRKENES,Chemical tanker,ZV082,22,2014,111.0,20.0,24411.0,lng,427970263
