imo,ship_name,type,issue,expiry,technical_efficiency_number
9833656,NAVIG8 GRACE,Chemical tanker,2021-04-27,2022-06-30,4.16
9833670,NAVIG8 GUARD,Chemical tanker,2021-04-23,2022-06-30,4.18
9833682,NAVIG8 GUIDE,Chemical tanker,2021-04-27,2022-06-30,4.18
9833723,PROSTAR,Oil tanker,2021-11-05,2022-06-30,3.29
9833735,PROSKY,Oil tanker,2021-06-23,2022-06-30,3.29
9834155,CASTARA,Oil tanker,2021-04-16,2022-06-30,4.2
9834296,LNG DUBHE,LNG carrier,2021-04-28,2022-06-30,4.97
9834301,LNG MERAK,LNG carrier,2021-04-28,2022-06-30,4.96
9834313,LNG PHECDA,LNG carrier,2021-04-28,2022-06-30,4.94
9834325,LNG MEGREZ,LNG carrier,2021-04-28,2022-06-30,4.94
9834337,ELANDRA REDWOOD,Chemical tanker,2021-04-30,2022-06-30,4.09
9834349,ELANDRA WILLOW,Chemical tanker,2021-04-30,2022-06-30,4.11
9834375,KAI OLDENDORFF,Bulk carrier,2021-04-27,2022-06-30,3.72
9834715,CLIPPER EIRENE,Gas carrier,2021-07-04,2022-06-30,10.5
9834844,ELECTRA.GR,Bulk carrier,2021-04-27,2022-06-30,5.5
9834856,CHARISMA.GR,Bulk carrier,2021-04-27,2022-06-30,5.5
9834870,SEA TIGER,Oil tanker,2021-02-13,2022-06-30,4.19
9835044,STAVANGER PIONEER,Oil tanker,2021-04-30,2022-06-30,4.34
9835056,ENDEAVOUR II,Chemical tanker,2021-06-16,2022-06-30,4.19
9835070,MSXT HERA,Bulk carrier,2021-04-30,2022-06-30,3.64
9835173,VIVIT DUBHE,Gas carrier,2021-04-30,2022-06-30,5.85
9835719,WORLD EXPLORER,Passenger ship,2021-04-28,2022-06-30,17.8
9835769,PLANA,Bulk carrier,2021-05-27,2022-06-30,4.58
9835771,MIDJUR,Bulk carrier,2021-05-27,2022-06-30,4.58
9835783,BUZLUDJA,Bulk carrier,2021-05-27,2022-06-30,4.58
9835795,MALYOVITSA,Bulk carrier,2021-05-27,2022-06-30,4.58
9835836,MARLIN SANTORINI,Oil tanker,2021-04-29,2022-06-30,2.71
9835848,MARLIN SICILY,Oil tanker,2021-04-29,2022-06-30,2.68
9835850,MARLIN SOMERSET,Oil tanker,2021-06-24,2022-06-30,2.77
9835862,MARLIN SARDINIA,Oil tanker,2021-04-29,2022-06-30,2.68
9835874,PACIFIC ANOUK,Bulk carrier,2021-04-20,2022-06-30,2.35
9835886,PACIFIC SARAH,Bulk carrier,2021-04-27,2022-06-30,2.32
9835898,PACIFIC MYRA,Bulk carrier,2021-04-19,2022-06-30,2.32
9835941,VILLA DESTE,Bulk carrier,2021-04-15,2022-06-30,3.46
9835965,INTERCEPTOR,Bulk carrier,2021-04-15,2022-06-30,3.53
9835977,SALT LAKE,Bulk carrier,2021-04-15,2022-06-30,3.51
9836048,TORM SUCCESS,Oil tanker,2021-04-28,2022-06-30,4.4
9836050,TORM SOLUTION,Oil tanker,2021-04-28,2022-06-30,4.37
9836062,TORM STRONG,Oil tanker,2021-04-28,2022-06-30,4.4
9836361,SARITA,Bulk carrier,2021-04-29,2022-06-30,3.55
9836373,BW NARA,Bulk carrier,2021-03-29,2022-06-30,3.46
9836426,NAVIOS GEMINI,Bulk carrier,2021-03-03,2022-06-30,3.55
9836440,AVON,Chemical tanker,2021-04-30,2022-06-30,4.13
9836464,PREDATOR,Bulk carrier,2021-08-05,2022-06-30,3.51
9836488,BW MATSUYAMA,Bulk carrier,2021-03-29,2022-06-30,3.44
9836567,BW OSAKA,Bulk carrier,2021-03-29,2022-06-30,3.46
9836878,COOL EXPRESS,Refrigerated cargo carrier,2021-08-04,2022-06-30,15.8
9836880,COOL EXPLORER,Refrigerated cargo carrier,2021-04-03,2022-06-30,15.4
9836892,NEW NOBLE,Bulk carrier,2021-12-03,2022-06-30,4.86
9836907,OREGON HARMONY,Bulk carrier,2021-05-13,2022-06-30,5.22
9836919,SEATTLE HARMONY,Bulk carrier,2021-05-13,2022-06-30,5.27
9836921,GEORGIA HARMONY,Bulk carrier,2021-04-28,2022-06-30,5.28
9837004,AM SHRADDHA,Bulk carrier,2021-05-04,2022-06-30,3.54
9837286,CASSIOPEIA OCEAN,Bulk carrier,2021-04-15,2022-06-30,3.36
9837315,XIN MAY,Bulk carrier,2021-06-05,2022-06-30,2.41
9837327,WANG MAY,Bulk carrier,2021-04-19,2022-06-30,2.46
9837341,HYDRA,Chemical tanker,2021-04-23,2022-06-30,15.3
9837353,SEDNA,Chemical tanker,2021-05-05,2022-06-30,15.3
9837640,ZHONG YUAN HAI YUN KAI TUO,General cargo ship,2021-04-23,2022-06-30,3.81
9837652,ZHONG YUAN HAI YUN CHUANG XIN,General cargo ship,2021-04-23,2022-06-30,3.83
9837872,THUN LUNDY,Chemical tanker,2021-04-15,2022-06-30,6.86
9838008,ESTEEM ASTRO,Oil tanker,2021-12-04,2022-06-30,1.96
9838058,GREEN K-MAX 1,Bulk carrier,2021-04-28,2022-06-30,3.71
9838060,GREEN K-MAX 2,Bulk carrier,2021-04-28,2022-06-30,3.7
9838072,GREEN K-MAX 3,Bulk carrier,2021-04-28,2022-06-30,3.74
9838084,GREEN K-MAX 4,Bulk carrier,2021-04-28,2022-06-30,3.73
9838199,BALT FLOT 18,Chemical tanker,2021-05-31,2022-06-30,12.93
9838228,STI LOBELIA,Oil tanker,2021-01-04,2022-06-30,3.03
9838242,STI LILY,Oil tanker,2021-01-04,2022-06-30,3.02
9838254,STI LAVENDER,Oil tanker,2021-01-04,2022-06-30,3.04
9838450,LOWLANDS COURAGE,Bulk carrier,2021-05-14,2022-06-30,3.02
9838474,FEDERAL MONTREAL,Bulk carrier,2021-10-03,2022-06-30,5.2
9838486,ULTRA INITIATOR,Bulk carrier,2021-04-15,2022-06-30,3.45
9838498,WESTERN TOKYO,Bulk carrier,2021-04-22,2022-06-30,3.44
9838503,WESTERN SANTIAGO,Bulk carrier,2021-08-04,2022-06-30,3.46
9838541,PORT OSAKA,Bulk carrier,2021-06-25,2022-06-30,3.35
9838668,STREAM BALTIC,Chemical tanker,2021-04-27,2022-06-30,7.13
9838670,STREAM PACIFIC,Chemical tanker,2021-04-27,2022-06-30,7.09
9838838,ADMIRAL SCHMIDT,Bulk carrier,2021-08-03,2022-06-30,2.94
9838840,VITUS BERING,Bulk carrier,2021-12-03,2022-06-30,2.94
9839014,BULK PENINSULA,Bulk carrier,2021-08-02,2022-06-30,2.47
9839052,BRIGHT FALCON,Bulk carrier,2021-04-30,2022-06-30,3.66
9839088,SE NICKY,Bulk carrier,2021-03-16,2022-06-30,5.49
9839105,STAVANGER POSEIDON,Oil tanker,2021-05-21,2022-06-30,4.17
9839131,CMA CGM CHAMPS ELYSEES,Container ship,2021-05-28,2022-06-30,5.92
9839179,CMA CGM JACQUES SAADE,Container ship,2021-05-16,2022-06-30,5.92
9839181,CMA CGM PALAIS ROYAL,Container ship,2021-05-28,2022-06-30,5.92
9839260,MSC MINA,Container ship,2021-01-04,2022-06-30,7.67
9839272,MSC ISABELLA,Container ship,2021-04-28,2022-06-30,7.72
9839284,MSC ARINA,Container ship,2021-01-04,2022-06-30,7.53
9839296,MSC NELA,Container ship,2021-04-26,2022-06-30,7.59
9839301,MSC SIXIN,Container ship,2021-12-05,2022-06-30,7.53
9839430,MSC GULSUN,Container ship,2021-11-03,2022-06-30,7.49
9839442,MSC SAMAR,Container ship,2021-10-03,2022-06-30,7.5
9839454,MSC LENI,Container ship,2021-02-03,2022-06-30,7.65
9839466,MSC MIA,Container ship,2021-10-03,2022-06-30,7.76
9839478,MSC FEBE,Container ship,2021-02-03,2022-06-30,7.58
9839480,MSC AMBRA,Container ship,2021-10-03,2022-06-30,7.38
9839727,ROBERTO,Gas carrier,2021-04-29,2022-06-30,4.0
9839791,CAPTAIN HADDOCK,Bulk carrier,2021-05-25,2022-06-30,3.88
9839818,JULIUS OLDENDORFF,Bulk carrier,2021-02-17,2022-06-30,3.8
9839820,JAN OLDENDORFF,Bulk carrier,2021-04-28,2022-06-30,3.86
9839832,JOHN OLDENDORFF,Bulk carrier,2021-02-17,2022-06-30,3.85
9839844,ALEXANDRA KPN,Bulk carrier,2021-07-04,2022-06-30,3.85
9839868,MARAN SPLENDOUR,Bulk carrier,2021-04-29,2022-06-30,2.18
9839909,CMA CGM ARGENTINA,Container ship,2021-01-06,2022-06-30,7.42
9839911,CMA CGM MEXICO,Container ship,2021-05-31,2022-06-30,7.42
9839923,CMA CGM PANAMA,Container ship,2021-01-06,2022-06-30,7.42
9839935,CMA CGM CHILE,Container ship,2021-01-06,2022-06-30,7.42
9840506,CHASSELAS,Bulk carrier,2021-04-30,2022-06-30,3.53
9840661,KAVOKAMILI,Bulk carrier,2021-04-28,2022-06-30,3.5
9840790,DARYA RAMA,Bulk carrier,2021-01-04,2022-06-30,4.12
9840867,VIVIT THUBAN,Gas carrier,2021-04-30,2022-06-30,6.13
9840879,VIVIT ALTAIS,Gas carrier,2021-04-30,2022-06-30,6.09
9840972,UNITED SAPPHIRE,Bulk carrier,2021-04-15,2022-06-30,3.52
9841299,NAMURA QUEEN,Bulk carrier,2021-08-04,2022-06-30,3.43
9841615,MONTE SERANTES,Oil tanker,2021-04-20,2022-06-30,2.76
9841627,MARLIN SHIKOKU,Oil tanker,2021-08-05,2022-06-30,2.76
9841641,MILIN KAMAK,Bulk carrier,2021-05-27,2022-06-30,4.58
9841653,OKOLCHITSA,Bulk carrier,2021-05-27,2022-06-30,4.58
9841885,MAGNA GRAECIA,Bulk carrier,2021-04-26,2022-06-30,3.52
9841938,FLORA SCHULTE,Bulk carrier,2021-04-05,2022-06-30,4.42
9841940,FRIEDRICH SCHULTE,Bulk carrier,2021-03-05,2022-06-30,4.44
9842073,MSC JEWEL,Container ship,2021-01-04,2022-06-30,8.01
9842097,MSC ALIYA,Container ship,2021-01-04,2022-06-30,7.88
9842499,SM NEW ORLEANS,Bulk carrier,2021-03-29,2022-06-30,3.63
9842504,SM ROBERTS BANK,Bulk carrier,2021-03-29,2022-06-30,3.7
9842528,SM HARMONY1,Bulk carrier,2021-01-04,2022-06-30,3.6
9842724,GOLDEN CHAMPION,Bulk carrier,2021-04-27,2022-06-30,2.11
9843209,SEAFAITH,Oil tanker,2021-04-26,2022-06-30,3.09
9843211,SEAVELVET,Oil tanker,2021-04-26,2022-06-30,2.93
9843297,YUAN HUA YANG,Oil tanker,2021-04-22,2022-06-30,1.94
9843338,YUAN DONG HAI,Oil tanker,2021-04-22,2022-06-30,2.68
9843405,KASTOR,Bulk carrier,2021-06-04,2022-06-30,3.85
9843560,VERNADSKY PROSPECT,Oil tanker,2021-08-06,2022-06-30,3.22
9843572,SAMUEL PROSPECT,Oil tanker,2021-08-06,2022-06-30,3.28
9843754,SOCRATES GRAECIA,Bulk carrier,2021-04-26,2022-06-30,3.47
9843780,LARGO CALIFORNIA,Chemical tanker,2021-11-06,2022-06-30,4.09
9844203,JACOB OLDENDORFF,Bulk carrier,2021-07-05,2022-06-30,3.86
9845013,GLOBAL ENERGY,LNG carrier,2021-06-25,2022-06-30,5.37
9845130,FRONT SAMARA,Oil tanker,2021-08-05,2022-06-30,2.94
9845659,CMA CGM KOUROU,Container ship,2021-04-06,2022-06-30,20.1
9845661,DOUCE FRANCE,Container ship,2021-01-04,2022-06-30,18.4
9845673,CMA CGM SINNAMARY,Container ship,2021-04-06,2022-06-30,18.0
9845685,NISSOS RHENIA,Oil tanker,2021-04-28,2022-06-30,2.06
9845764,LA SEINE,Gas carrier,2021-04-14,2022-06-30,4.94
9845776,AMBERJACK LNG,Gas carrier,2021-12-04,2022-06-30,6.23
9845788,BONITO LNG,Gas carrier,2021-12-04,2022-06-30,6.25
9845817,LEM GLADIOLUS,Bulk carrier,2021-04-15,2022-06-30,3.33
9845960,YUAN LIAN WAN,Oil tanker,2021-04-22,2022-06-30,2.87
9845984,HOUSTON HARMONY,Bulk carrier,2021-05-13,2022-06-30,5.33
9845996,YUAN HE WAN,Oil tanker,2021-04-22,2022-06-30,2.81
9846079,LA LUNA,Bulk carrier,2021-12-04,2022-06-30,3.51
9846093,LEMAN TRADER,Bulk carrier,2021-04-23,2022-06-30,3.32
9846108,AQUAVITA AIM,Bulk carrier,2021-10-03,2022-06-30,3.92
9846110,AQUAVITA AIR,Bulk carrier,2021-04-23,2022-06-30,3.31
9846160,TEXAS HARMONY,Bulk carrier,2021-05-13,2022-06-30,5.26
9846263,PORT IMABARI,Bulk carrier,2021-06-25,2022-06-30,3.65
9846287,MEDI OSAKA,Bulk carrier,2021-09-02,2022-06-30,3.7
9846316,SE CARDI,Bulk carrier,2021-02-04,2022-06-30,5.49
9846495,ZHONG YUAN HAI YUN JIN QU,General cargo ship,2021-04-23,2022-06-30,3.87
9847011,KOBAYASHI MARU,Bulk carrier,2021-05-19,2022-06-30,3.91
9847114,FRONT SPARTA,Oil tanker,2021-05-21,2022-06-30,2.9
9847140,CHEMICAL CONTENDER,Chemical tanker,2021-04-30,2022-06-30,8.55
9847231,SEAGALAXY,Oil tanker,2021-06-27,2022-06-30,3.07
9847243,NIGHTSKY,Bulk carrier,2021-07-04,2022-06-30,2.47
9847401,BBG TIESHAN,Bulk carrier,2021-04-27,2022-06-30,3.69
9847413,BBG GUIGANG,Bulk carrier,2021-04-27,2022-06-30,3.72
9847621,YUAN KUN YANG,Oil tanker,2021-04-22,2022-06-30,2.09
9847889,SEACON SHANGHAI,Bulk carrier,2021-04-29,2022-06-30,3.68
9848077,SSI SPLENDID,Bulk carrier,2021-06-04,2022-06-30,3.83
9848089,SSI PRIVILEGE,Bulk carrier,2021-06-04,2022-06-30,3.83
9848118,YASA VENUS,Bulk carrier,2021-04-28,2022-06-30,3.85
9848120,YASA MARS,Bulk carrier,2021-04-30,2022-06-30,3.86
9848467,ALF POLLAK,Ro-ro ship,2021-06-28,2022-06-30,12.3
9848479,MARIA GRAZIA ONORATO,Ro-ro ship,2021-06-30,2022-06-30,11.9
9848948,MAERSK HUACHO,Container ship,2021-04-28,2022-06-30,7.74
9848950,MAERSK HOUSTON,Container ship,2021-12-04,2022-06-30,7.77
9849045,SEA EAGLE,Oil tanker,2021-02-15,2022-06-30,4.25
9849057,MSXT CATHY,Bulk carrier,2021-04-26,2022-06-30,3.96
9849265,CLEAROCEAN MELODY,Chemical tanker,2021-03-29,2022-06-30,4.23
9849291,CLEAROCEAN MARVEL,Chemical tanker,2021-05-04,2022-06-30,4.23
9849382,CLEAROCEAN MAGIC,Chemical tanker,2021-03-18,2022-06-30,4.33
9849394,CLEAROCEAN MIRACLE,Chemical tanker,2021-05-04,2022-06-30,4.28
9849435,POLA FILOFEIA,General cargo ship,2021-06-30,2022-06-30,14.49
9849459,POLA SOFIA,General cargo ship,2021-06-30,2022-06-30,14.27
9849461,POLA FEODOSIA,General cargo ship,2021-06-30,2022-06-30,14.26
9849473,POLA FIVA,General cargo ship,2021-06-30,2022-06-30,12.96
9849502,DESERT GRACE,Bulk carrier,2021-04-29,2022-06-30,3.64
9849564,JAL MURARI,Bulk carrier,2021-08-02,2022-06-30,3.55
9849617,GAS AL MUBARAKIAH,Gas carrier,2021-10-06,2022-06-30,5.89
9849796,KASSIOPI. GR,Bulk carrier,2021-04-27,2022-06-30,3.83
9849813,KENDRA OLDENDORFF,Bulk carrier,2021-04-27,2022-06-30,3.74
9849825,KASPAR OLDENDORFF,Bulk carrier,2021-04-27,2022-06-30,3.71
9849887,SCF LA PEROUSE,LNG carrier,2021-08-06,2022-06-30,5.2
9849992,TORM ELISE,Oil tanker,2021-04-29,2022-06-30,3.49
9850006,TORM ELIZABETH,Oil tanker,2021-04-29,2022-06-30,3.49
9850020,LMZ FRANCISCO,Bulk carrier,2021-03-07,2022-06-30,3.92
9850680,GAS AGILITY,LNG carrier,2021-04-28,2022-06-30,15.7
9850692,CLEAROCEAN AJAX,Oil tanker,2021-03-29,2022-06-30,3.13
9850707,CLEAROCEAN APOLLON,Oil tanker,2021-03-03,2022-06-30,3.14
9851103,POLA ANATOLIA,General cargo ship,2021-05-07,2022-06-30,14.06
9851115,POLA ANFISA,General cargo ship,2021-06-30,2022-06-30,14.06
9851347,ANSHUN,Bulk carrier,2021-04-15,2022-06-30,5.01
9851505,ROYAL KALEIDO,Bulk carrier,2021-07-04,2022-06-30,3.22
9851517,ROYAL NEPTUNE,Bulk carrier,2021-07-04,2022-06-30,3.23
9851696,CB ADRIATIC,Chemical tanker,2021-09-04,2022-06-30,4.27
9851701,CB BALTIC,Chemical tanker,2021-09-04,2022-06-30,4.28
9851713,CB CARIBIC,Chemical tanker,2021-04-24,2022-06-30,4.24
9851725,CB PACIFIC,Chemical tanker,2021-09-04,2022-06-30,4.27
9851787,QOGIR,Gas carrier,2021-04-14,2022-06-30,4.43
9851830,HUNTER ATLA,Oil tanker,2021-03-05,2022-06-30,2.18
9851854,C. GUARDIAN,Oil tanker,2021-04-27,2022-06-30,2.2
9851933,ARKLOW ABBEY,General cargo ship,2021-10-03,2022-06-30,9.84
9851945,ARKLOW ACCORD,General cargo ship,2021-03-26,2022-06-30,9.54
9851957,ARKLOW ACE,General cargo ship,2021-03-23,2022-06-30,9.34
9851969,ARKLOW ARCHER,General cargo ship,2021-03-24,2022-06-30,9.31
9852028,JENS OLDENDORFF,Bulk carrier,2021-04-27,2022-06-30,3.86
9852030,JONAS OLDENDORFF,Bulk carrier,2021-07-05,2022-06-30,3.86
9852092,AKMI,Bulk carrier,2021-04-19,2022-06-30,3.44
9852119,SEA EMERALD,Oil tanker,2021-01-04,2022-06-30,2.27
9852133,WINNIPEG,Gas carrier,2021-05-14,2022-06-30,7.37
9852145,YUKON,Gas carrier,2021-05-21,2022-06-30,7.37
9852212,IZUMO HERMES,Bulk carrier,2021-04-14,2022-06-30,5.43
9852418,LE BELLOT,Passenger ship,2021-05-05,2022-06-30,18.1
9852420,LE JACQUES CARTIER,Passenger ship,2021-05-05,2022-06-30,18.8
9852652,DIONISIS,Bulk carrier,2021-04-27,2022-06-30,3.67
9852664,SANTA TERESA,Bulk carrier,2021-04-30,2022-06-30,3.74
9852731,JORITA,Bulk carrier,2021-04-29,2022-06-30,3.58
9852793,AOM SVEVA,Bulk carrier,2021-02-03,2022-06-30,3.53
9852808,HARRIET P,Bulk carrier,2021-03-30,2022-06-30,3.59
9852822,MALENA,Bulk carrier,2021-05-04,2022-06-30,3.55
9852884,NAVIOS URANUS,Bulk carrier,2021-04-17,2022-06-30,3.5
9852913,MARKET PORTER,Bulk carrier,2021-04-27,2022-06-30,3.86
9852937,NAVIOS HERAKLES I,Bulk carrier,2021-04-19,2022-06-30,3.43
9852951,DOM EXPLORER,Gas carrier,2021-04-23,2022-06-30,6.65
9853008,MINERVA KALLISTO,Oil tanker,2021-04-28,2022-06-30,3.51
9853072,BOLICHE,Bulk carrier,2021-05-02,2022-06-30,3.54
9853084,ULTRA INCAHUASI,Bulk carrier,2021-05-02,2022-06-30,3.57
9853113,TING MAY,Bulk carrier,2021-04-23,2022-06-30,3.34
9853216,NAVIG8 GOAL,Chemical tanker,2021-04-27,2022-06-30,4.18
9853228,NAVIG8 GAUNTLET,Chemical tanker,2021-04-27,2022-06-30,4.18
9853230,NAVIG8 GLADIATOR,Chemical tanker,2021-04-27,2022-06-30,4.19
9853242,NAVIG8 GRATITUDE,Chemical tanker,2021-04-23,2022-06-30,4.18
9853254,SEA ELEPHANT,Chemical tanker,2021-02-15,2022-06-30,4.26
9853266,NAVIG8 PERSEVERANCE,Oil tanker,2021-04-27,2022-06-30,3.09
9853278,NAVIG8 PASSION,Oil tanker,2021-04-27,2022-06-30,3.09
9853400,AURVIKEN,Oil tanker,2021-08-06,2022-06-30,3.47
9853606,BULK MUSTIQUE,Bulk carrier,2021-04-29,2022-06-30,3.79
9853618,STAR GAIA,Bulk carrier,2021-04-19,2022-06-30,3.64
9853620,NORD MADEIRA,Bulk carrier,2021-08-02,2022-06-30,3.71
9853632,NORD MAMORE,Bulk carrier,2021-04-27,2022-06-30,3.74
9853711,ANNABEL L,Bulk carrier,2021-02-19,2022-06-30,2.29
9853864,FUTURE DIAMOND,Gas carrier,2021-03-23,2022-06-30,5.79
9853888,CSSC CAPE TOWN,Bulk carrier,2021-04-25,2022-06-30,2.81
9853890,CSSC AMSTERDAM,Bulk carrier,2021-04-25,2022-06-30,2.81
9854466,SALTSTRAUM,Chemical tanker,2021-01-05,2022-06-30,10.39
9854478,SYDSTRAUM,Chemical tanker,2021-01-05,2022-06-30,8.81
9854727,STI MAESTRO,Chemical tanker,2021-03-30,2022-06-30,4.14
9854739,STI MIGHTY,Chemical tanker,2021-03-31,2022-06-30,4.14
9854753,MOHICAN,Bulk carrier,2021-05-31,2022-06-30,10.6
9854765,TRAIANO KNUTSEN,LNG carrier,2021-04-30,2022-06-30,6.83
9854789,TORM SUBLIME,Oil tanker,2021-04-28,2022-06-30,4.37
9854806,TORM STELLAR,Oil tanker,2021-04-28,2022-06-30,4.39
9855331,GHILLIE,Oil tanker,2021-03-05,2022-06-30,2.16
9855343,CHELSEA,Oil tanker,2021-03-05,2022-06-30,2.18
9855355,FEDRA. GR,Bulk carrier,2021-04-27,2022-06-30,5.59
9855410,WESTERN MOSCOW,Bulk carrier,2021-04-26,2022-06-30,4.5
9855422,CANADIAN BULKER,Bulk carrier,2021-05-04,2022-06-30,4.5
9855446,TAIKOO TRADER,Bulk carrier,2021-04-23,2022-06-30,4.48
9855458,PAULA TRADER,Bulk carrier,2021-04-22,2022-06-30,4.51
9855460,HAMBURG TEAM,Bulk carrier,2021-04-29,2022-06-30,4.52
9855484,ESTEEM EXPLORER,Oil tanker,2021-12-04,2022-06-30,2.02
9855496,NAVIG8 PROSPERITY,Oil tanker,2021-04-27,2022-06-30,3.09
9855549,NORD CORONA,Bulk carrier,2021-08-04,2022-06-30,3.64
9855551,AQUAVITA SEA,Bulk carrier,2021-04-29,2022-06-30,3.62
9855563,AQUAVITA SOL,Bulk carrier,2021-11-05,2022-06-30,3.62
9855812,GASLOG WESTMINSTER,LNG carrier,2021-05-04,2022-06-30,5.64
9855862,ASTON,Bulk carrier,2021-04-28,2022-06-30,4.43
9855941,CLIPPER WILMA,Gas carrier,2021-04-28,2022-06-30,5.9
9856074,NISSOS KEROS,Oil tanker,2021-04-30,2022-06-30,2.04
9856189,GALICIA,Ro-pax ship,2021-04-29,2022-06-30,20.74
9856232,NORD YUCATAN,Bulk carrier,2021-04-22,2022-06-30,3.51
9856244,WESTERN OSLO,Bulk carrier,2021-08-04,2022-06-30,3.49
9856268,WESTERN FUJI,Bulk carrier,2021-04-22,2022-06-30,3.47
9856270,WESTERN SINGAPORE,Bulk carrier,2021-04-19,2022-06-30,3.51
9856282,ENDURO TRADER,Bulk carrier,2021-04-22,2022-06-30,3.49
9856359,RESILIENT WARRIOR,Oil tanker,2021-11-05,2022-06-30,2.98
9856361,HUMBLE WARRIOR,Oil tanker,2021-11-05,2022-06-30,2.94
9856555,IONIC ARIADNE,Oil tanker,2021-06-04,2022-06-30,2.98
9856622,HAFNIA GUANGZHOU,Combination carrier,2021-04-29,2022-06-30,3.99
9856634,HAFNIA BEIJING,Combination carrier,2021-04-29,2022-06-30,3.99
9856725,SENECA,Bulk carrier,2021-03-06,2022-06-30,10.7
9857212,YASA ALBATROSS,Chemical tanker,2021-02-17,2022-06-30,4.08
9857224,YASA PELICAN,Chemical tanker,2021-10-02,2022-06-30,4.21
9857236,YASA FLAMINGO,Chemical tanker,2021-12-02,2022-06-30,4.23
9857248,YASA SWAN,Chemical tanker,2021-12-02,2022-06-30,4.17
9857250,PHILOXENIA,Oil tanker,2021-04-23,2022-06-30,4.16
9857365,FLEX AURORA,LNG carrier,2021-04-30,2022-06-30,4.7
9857468,SEATRIBUTE,Oil tanker,2021-04-26,2022-06-30,2.98
9857822,COSIMA PG,Chemical tanker,2021-03-06,2022-06-30,12.1
9857858,MEDITERRANEAN VOYAGER,Oil tanker,2021-05-21,2022-06-30,3.36
9857860,CARIBBEAN VOYAGER,Oil tanker,2021-05-21,2022-06-30,3.31
9858424,STARNES,Bulk carrier,2021-03-25,2022-06-30,4.95
9858450,ELANDRA ELBRUS,Oil tanker,2021-04-30,2022-06-30,2.2
9858462,ELANDRA EVEREST,Oil tanker,2021-04-30,2022-06-30,2.18
9858474,ELANDRA KILIMANJARO,Oil tanker,2021-04-30,2022-06-30,2.18
9858486,ELANDRA DENALI,Oil tanker,2021-04-30,2022-06-30,2.19
9859014,AVICL ATERMIS,Bulk carrier,2021-04-29,2022-06-30,3.53
9859026,SDTR DORA,Bulk carrier,2021-04-27,2022-06-30,3.49
9859117,CMA CGM TENERE,Container ship,2021-05-21,2022-06-30,6.46
9859208,GWN 2,Oil tanker,2021-08-05,2022-06-30,3.85
9859296,MONDIAL SUN,Bulk carrier,2021-06-04,2022-06-30,3.33
9859533,ECO VALENCIA,Ro-ro ship,2021-04-29,2022-06-30,8.58
9859789,GRAMOS,Bulk carrier,2021-03-22,2022-06-30,3.9
9860142,FLANDRIA SEAWAYS,Ro-ro ship,2021-04-30,2022-06-30,9.34
9860192,FAIRCHEM INTEGRITY,Chemical tanker,2021-04-15,2022-06-30,7.74
9860207,FAIRCHEM HONOR,Chemical tanker,2021-04-30,2022-06-30,7.79
9860221,GREAT VENTURE,Bulk carrier,2021-04-25,2022-06-30,3.89
9860233,GREAT SPIRIT,Bulk carrier,2021-04-25,2022-06-30,3.91
9860489,ROYAL ARGO,Bulk carrier,2021-07-04,2022-06-30,2.44
9860544,JAL TARA,Bulk carrier,2021-02-02,2022-06-30,3.43
9860556,JAL KAMADHENU,Bulk carrier,2021-04-29,2022-06-30,3.31
9860594,DEJIMA,Bulk carrier,2021-04-14,2022-06-30,3.64
9860659,PROUD UNITY,Bulk carrier,2021-02-19,2022-06-30,3.69
9860685,YM ADVANCE,Bulk carrier,2021-04-13,2022-06-30,3.63
9860740,CORE IMPERIAL,Bulk carrier,2021-04-26,2022-06-30,3.7
9860817,LOWLANDS ANGEL,Bulk carrier,2021-06-04,2022-06-30,4.1
9861213,ANHUI,Bulk carrier,2021-03-30,2022-06-30,5.06
9861330,DESERT HONOUR,Bulk carrier,2021-04-29,2022-06-30,3.68
9861380,FABULOUS,Bulk carrier,2021-03-26,2022-06-30,2.46
9862619,GREEN K-MAX 5,Bulk carrier,2021-04-28,2022-06-30,3.71
9862944,OVERSEAS SUN COAST,Oil tanker,2021-04-27,2022-06-30,3.97
9863297,HMM ALGECIRAS,Container ship,2021-04-30,2022-06-30,6.66
9863302,HMM COPENHAGEN,Container ship,2021-04-30,2022-06-30,6.81
9863314,HMM DUBLIN,Container ship,2021-04-30,2022-06-30,6.84
9863326,HMM GDANSK,Container ship,2021-04-30,2022-06-30,6.72
9863338,HMM HAMBURG,Container ship,2021-04-30,2022-06-30,6.69
9863340,HMM HELSINKI,Container ship,2021-04-30,2022-06-30,6.74
9863792,BERGE NISHIKAWA,Bulk carrier,2021-04-20,2022-06-30,3.49
9863821,TENDRA TRADER,Bulk carrier,2021-04-27,2022-06-30,3.45
9864215,ZENITH LUMOS,Container ship,2021-04-21,2022-06-30,7.15
9864332,STAMATIA,Chemical tanker,2021-08-05,2022-06-30,4.1
9864344,ION M,Chemical tanker,2021-08-05,2022-06-30,4.26
9864356,CASTOR,Chemical tanker,2021-08-05,2022-06-30,4.25
9864368,PROTEUS,Chemical tanker,2021-08-05,2022-06-30,4.19
9865104,PANTELIS,Oil tanker,2021-04-29,2022-06-30,3.18
9865116,SPARTO,Oil tanker,2021-04-29,2022-06-30,3.16
9865245,BEATRICE,Bulk carrier,2021-06-14,2022-06-30,5.09
9865532,EVA USUKI,Chemical tanker,2021-03-24,2022-06-30,8.26
